region_1,region_2,carrier_1,carrier_2,timestep_4,parameter,value
East,EastSouth,electricity,,h0562,demand,33.0474
East,EastSouth,electricity,,h0563,demand,34.5018
East,EastSouth,electricity,,h0564,demand,35.7306
East,EastSouth,electricity,,h0565,demand,35.475
East,EastSouth,electricity,,h0566,demand,34.3518
East,EastSouth,electricity,,h0567,demand,33.4038
East,EastSouth,electricity,,h0568,demand,32.9406
East,EastSouth,electricity,,h0569,demand,33.0324
East,EastSouth,electricity,,h0570,demand,35.4306
East,EastSouth,electricity,,h0571,demand,36.084
East,EastSouth,electricity,,h0572,demand,34.6368
East,EastSouth,electricity,,h0573,demand,32.1294
East,EastSouth,electricity,,h0574,demand,30.5604
East,EastSouth,electricity,,h0575,demand,30.4152
East,EastSouth,electricity,,h0576,demand,28.7922
East,EastSouth,electricity,,h0577,demand,27.102
East,EastSouth,electricity,,h0578,demand,26.001
East,EastSouth,electricity,,h0579,demand,25.215
East,EastSouth,electricity,,h0580,demand,24.702
East,EastSouth,electricity,,h0581,demand,24.5484
East,EastSouth,electricity,,h0582,demand,24.159
East,EastSouth,electricity,,h0583,demand,23.2512
East,EastSouth,electricity,,h0584,demand,24.3684
East,EastSouth,electricity,,h0585,demand,26.0622
East,EastSouth,electricity,,h0586,demand,28.5372
East,EastSouth,electricity,,h0587,demand,30.4422
East,EastSouth,electricity,,h0588,demand,31.959
East,EastSouth,electricity,,h0589,demand,31.7568
East,EastSouth,electricity,,h0590,demand,30.4494
East,EastSouth,electricity,,h0591,demand,29.5824
East,EastSouth,electricity,,h0592,demand,29.2728
East,EastSouth,electricity,,h0593,demand,29.9244
East,EastSouth,electricity,,h0594,demand,32.6736
East,EastSouth,electricity,,h0595,demand,33.8346
East,EastSouth,electricity,,h0596,demand,33.0642
East,EastSouth,electricity,,h0597,demand,31.557
East,EastSouth,electricity,,h0598,demand,30.6666
East,EastSouth,electricity,,h0599,demand,30.936
East,EastSouth,electricity,,h0600,demand,29.2734
East,EastSouth,electricity,,h0601,demand,27.501
East,EastSouth,electricity,,h0602,demand,26.3718
East,EastSouth,electricity,,h0603,demand,26.0862
East,EastSouth,electricity,,h0604,demand,26.2272
East,EastSouth,electricity,,h0605,demand,27.1398
East,EastSouth,electricity,,h0606,demand,29.3952
East,EastSouth,electricity,,h0607,demand,34.728
East,EastSouth,electricity,,h0608,demand,39.0336
East,EastSouth,electricity,,h0609,demand,40.6416
East,EastSouth,electricity,,h0610,demand,40.548
East,EastSouth,electricity,,h0611,demand,41.4534
East,EastSouth,electricity,,h0612,demand,42.2796
East,EastSouth,electricity,,h0613,demand,42.1458
East,EastSouth,electricity,,h0614,demand,41.8584
East,EastSouth,electricity,,h0615,demand,41.1096
East,EastSouth,electricity,,h0616,demand,40.5168
East,EastSouth,electricity,,h0617,demand,40.3368
East,EastSouth,electricity,,h0618,demand,42.0138
East,EastSouth,electricity,,h0619,demand,42.2214
East,EastSouth,electricity,,h0620,demand,41.3598
East,EastSouth,electricity,,h0621,demand,38.9622
East,EastSouth,electricity,,h0622,demand,36.7116
East,EastSouth,electricity,,h0623,demand,35.0316
East,EastSouth,electricity,,h0624,demand,32.5182
East,EastSouth,electricity,,h0625,demand,30.5568
East,EastSouth,electricity,,h0626,demand,29.358
East,EastSouth,electricity,,h0627,demand,28.8084
East,EastSouth,electricity,,h0628,demand,28.9974
East,EastSouth,electricity,,h0629,demand,29.5626
East,EastSouth,electricity,,h0630,demand,31.155
East,EastSouth,electricity,,h0631,demand,35.601
East,EastSouth,electricity,,h0632,demand,39.705
East,EastSouth,electricity,,h0633,demand,40.8396
East,EastSouth,electricity,,h0634,demand,40.5318
East,EastSouth,electricity,,h0635,demand,40.9644
East,EastSouth,electricity,,h0636,demand,41.5938
East,EastSouth,electricity,,h0637,demand,41.2932
East,EastSouth,electricity,,h0638,demand,40.95
East,EastSouth,electricity,,h0639,demand,40.584
East,EastSouth,electricity,,h0640,demand,40.23
East,EastSouth,electricity,,h0641,demand,39.6852
East,EastSouth,electricity,,h0642,demand,41.2158
East,EastSouth,electricity,,h0643,demand,41.7006
East,EastSouth,electricity,,h0644,demand,40.5492
East,EastSouth,electricity,,h0645,demand,38.1732
East,EastSouth,electricity,,h0646,demand,36.2394
East,EastSouth,electricity,,h0647,demand,34.737
East,EastSouth,electricity,,h0648,demand,32.2446
East,EastSouth,electricity,,h0649,demand,30.1812
East,EastSouth,electricity,,h0650,demand,28.7382
East,EastSouth,electricity,,h0651,demand,28.0464
East,EastSouth,electricity,,h0652,demand,28.1556
East,EastSouth,electricity,,h0653,demand,29.0256
East,EastSouth,electricity,,h0654,demand,30.9258
East,EastSouth,electricity,,h0655,demand,35.3052
East,EastSouth,electricity,,h0656,demand,39.5454
East,EastSouth,electricity,,h0657,demand,40.743
East,EastSouth,electricity,,h0658,demand,40.9716
East,EastSouth,electricity,,h0659,demand,41.6466
East,EastSouth,electricity,,h0660,demand,42.4056
East,EastSouth,electricity,,h0661,demand,42.4368
East,EastSouth,electricity,,h0662,demand,42.3276
East,EastSouth,electricity,,h0663,demand,41.9646
East,EastSouth,electricity,,h0664,demand,42.0006
East,EastSouth,electricity,,h0665,demand,41.997
East,EastSouth,electricity,,h0666,demand,43.5612
East,EastSouth,electricity,,h0667,demand,43.8336
East,EastSouth,electricity,,h0668,demand,42.5112
East,EastSouth,electricity,,h0669,demand,40.0638
East,EastSouth,electricity,,h0670,demand,38.4174
East,EastSouth,electricity,,h0671,demand,37.4958
East,EastSouth,electricity,,h0672,demand,34.83
East,EastSouth,electricity,,h0673,demand,31.0308
East,EastSouth,electricity,,h0674,demand,29.7318
East,EastSouth,electricity,,h0675,demand,28.7682
East,EastSouth,electricity,,h0676,demand,28.995
East,EastSouth,electricity,,h0677,demand,29.4588
East,EastSouth,electricity,,h0678,demand,30.6414
East,EastSouth,electricity,,h0679,demand,36.0648
East,EastSouth,electricity,,h0680,demand,41.0214
East,EastSouth,electricity,,h0681,demand,41.9682
East,EastSouth,electricity,,h0682,demand,42.3078
East,EastSouth,electricity,,h0683,demand,43.2204
East,EastSouth,electricity,,h0684,demand,43.8132
East,EastSouth,electricity,,h0685,demand,43.5138
East,EastSouth,electricity,,h0686,demand,42.9084
East,EastSouth,electricity,,h0687,demand,42.5808
East,EastSouth,electricity,,h0688,demand,41.7276
East,EastSouth,electricity,,h0689,demand,40.5864
East,EastSouth,electricity,,h0690,demand,41.634
East,EastSouth,electricity,,h0691,demand,41.9682
East,EastSouth,electricity,,h0692,demand,40.8138
East,EastSouth,electricity,,h0693,demand,38.496
East,EastSouth,electricity,,h0694,demand,36.5034
East,EastSouth,electricity,,h0695,demand,34.7892
East,EastSouth,electricity,,h0696,demand,32.241
East,EastSouth,electricity,,h0697,demand,29.9748
East,EastSouth,electricity,,h0698,demand,28.7934
East,EastSouth,electricity,,h0699,demand,28.4094
East,EastSouth,electricity,,h0700,demand,28.44
East,EastSouth,electricity,,h0701,demand,29.0064
East,EastSouth,electricity,,h0702,demand,30.4962
East,EastSouth,electricity,,h0703,demand,34.8894
East,EastSouth,electricity,,h0704,demand,38.973
East,EastSouth,electricity,,h0705,demand,40.3788
East,EastSouth,electricity,,h0706,demand,40.5432
East,EastSouth,electricity,,h0707,demand,41.1036
East,EastSouth,electricity,,h0708,demand,41.3964
East,EastSouth,electricity,,h0709,demand,40.8624
East,EastSouth,electricity,,h0710,demand,39.9702
East,EastSouth,electricity,,h0711,demand,38.9736
East,EastSouth,electricity,,h0712,demand,38.2152
East,EastSouth,electricity,,h0713,demand,38.3148
East,EastSouth,electricity,,h0714,demand,40.2054
East,EastSouth,electricity,,h0715,demand,40.8018
East,EastSouth,electricity,,h0716,demand,39.567
East,EastSouth,electricity,,h0717,demand,37.0068
East,EastSouth,electricity,,h0718,demand,35.196
East,EastSouth,electricity,,h0719,demand,34.2228
East,EastSouth,electricity,,h0720,demand,32.1666
East,EastSouth,electricity,,h0721,demand,29.9496
East,EastSouth,electricity,,h0722,demand,28.6476
East,EastSouth,electricity,,h0723,demand,27.846
East,EastSouth,electricity,,h0724,demand,27.2094
East,EastSouth,electricity,,h0725,demand,27.06
East,EastSouth,electricity,,h0726,demand,26.5854
East,EastSouth,electricity,,h0727,demand,26.6592
East,EastSouth,electricity,,h0728,demand,28.752
East,EastSouth,electricity,,h0729,demand,31.3302
East,EastSouth,electricity,,h0730,demand,33.3168
East,EastSouth,electricity,,h0731,demand,34.158
East,EastSouth,electricity,,h0732,demand,34.692
East,EastSouth,electricity,,h0733,demand,34.3596
East,EastSouth,electricity,,h0734,demand,33.2028
East,EastSouth,electricity,,h0735,demand,32.5644
East,EastSouth,electricity,,h0736,demand,31.965
East,EastSouth,electricity,,h0737,demand,31.9542
East,EastSouth,electricity,,h0738,demand,34.2546
East,EastSouth,electricity,,h0739,demand,35.3202
East,EastSouth,electricity,,h0740,demand,33.7812
East,EastSouth,electricity,,h0741,demand,31.6494
East,EastSouth,electricity,,h0742,demand,30.2598
East,EastSouth,electricity,,h0743,demand,30.2682
East,EastSouth,electricity,,h0744,demand,28.6992
East,EastSouth,electricity,,h0745,demand,26.982
East,EastSouth,electricity,,h0746,demand,25.5528
East,EastSouth,electricity,,h0747,demand,24.8514
East,EastSouth,electricity,,h0748,demand,24.4266
East,EastSouth,electricity,,h0749,demand,24.2094
East,EastSouth,electricity,,h0750,demand,23.7432
East,EastSouth,electricity,,h0751,demand,23.043
East,EastSouth,electricity,,h0752,demand,24.2568
East,EastSouth,electricity,,h0753,demand,26.1252
East,EastSouth,electricity,,h0754,demand,28.3062
East,EastSouth,electricity,,h0755,demand,29.8692
East,EastSouth,electricity,,h0756,demand,31.3728
East,EastSouth,electricity,,h0757,demand,31.0278
East,EastSouth,electricity,,h0758,demand,29.9328
East,EastSouth,electricity,,h0759,demand,29.0994
East,EastSouth,electricity,,h0760,demand,28.8408
East,EastSouth,electricity,,h0761,demand,29.2038
East,EastSouth,electricity,,h0762,demand,31.6356
East,EastSouth,electricity,,h0763,demand,33.336
East,EastSouth,electricity,,h0764,demand,32.8452
East,EastSouth,electricity,,h0765,demand,31.4262
East,EastSouth,electricity,,h0766,demand,30.6186
East,EastSouth,electricity,,h0767,demand,30.999
East,EastSouth,electricity,,h0768,demand,29.682
East,EastSouth,electricity,,h0769,demand,28.1124
East,EastSouth,electricity,,h0770,demand,27.12
East,EastSouth,electricity,,h0771,demand,26.4678
East,EastSouth,electricity,,h0772,demand,26.6148
East,EastSouth,electricity,,h0773,demand,27.702
East,EastSouth,electricity,,h0774,demand,29.8884
East,EastSouth,electricity,,h0775,demand,34.9512
East,EastSouth,electricity,,h0776,demand,39.4386
East,EastSouth,electricity,,h0777,demand,40.6596
East,EastSouth,electricity,,h0778,demand,41.1024
East,EastSouth,electricity,,h0779,demand,41.6982
East,EastSouth,electricity,,h0780,demand,42.4896
East,EastSouth,electricity,,h0781,demand,42.4098
East,EastSouth,electricity,,h0782,demand,41.9988
East,EastSouth,electricity,,h0783,demand,41.3484
East,EastSouth,electricity,,h0784,demand,40.5696
East,EastSouth,electricity,,h0785,demand,39.8202
East,EastSouth,electricity,,h0786,demand,41.2752
East,EastSouth,electricity,,h0787,demand,41.8908
East,EastSouth,electricity,,h0788,demand,41.0298
East,EastSouth,electricity,,h0789,demand,38.5716
East,EastSouth,electricity,,h0790,demand,36.6684
East,EastSouth,electricity,,h0791,demand,35.4024
East,EastSouth,electricity,,h0792,demand,32.8968
East,EastSouth,electricity,,h0793,demand,30.9822
East,EastSouth,electricity,,h0794,demand,29.6076
East,EastSouth,electricity,,h0795,demand,29.199
East,EastSouth,electricity,,h0796,demand,29.3874
East,EastSouth,electricity,,h0797,demand,30.1746
East,EastSouth,electricity,,h0798,demand,31.575
East,EastSouth,electricity,,h0799,demand,35.6592
East,EastSouth,electricity,,h0800,demand,39.7374
East,EastSouth,electricity,,h0801,demand,41.0058
East,EastSouth,electricity,,h0802,demand,41.1246
East,EastSouth,electricity,,h0803,demand,41.6964
East,EastSouth,electricity,,h0804,demand,42.0372
East,EastSouth,electricity,,h0805,demand,41.7396
East,EastSouth,electricity,,h0806,demand,40.8798
East,EastSouth,electricity,,h0807,demand,40.095
East,EastSouth,electricity,,h0808,demand,39.7068
East,EastSouth,electricity,,h0809,demand,39.2364
East,EastSouth,electricity,,h0810,demand,40.812
East,EastSouth,electricity,,h0811,demand,42.0366
East,EastSouth,electricity,,h0812,demand,41.0928
East,EastSouth,electricity,,h0813,demand,38.7474
East,EastSouth,electricity,,h0814,demand,36.5202
East,EastSouth,electricity,,h0815,demand,35.1846
East,EastSouth,electricity,,h0816,demand,32.961
East,EastSouth,electricity,,h0817,demand,31.0596
East,EastSouth,electricity,,h0818,demand,29.712
East,EastSouth,electricity,,h0819,demand,29.079
East,EastSouth,electricity,,h0820,demand,29.1672
East,EastSouth,electricity,,h0821,demand,29.6484
East,EastSouth,electricity,,h0822,demand,31.3602
East,EastSouth,electricity,,h0823,demand,35.784
East,EastSouth,electricity,,h0824,demand,39.6708
East,EastSouth,electricity,,h0825,demand,40.776
East,EastSouth,electricity,,h0826,demand,41.1804
East,EastSouth,electricity,,h0827,demand,41.7348
East,EastSouth,electricity,,h0828,demand,42.0654
East,EastSouth,electricity,,h0829,demand,41.5992
East,EastSouth,electricity,,h0830,demand,41.1642
East,EastSouth,electricity,,h0831,demand,40.4574
East,EastSouth,electricity,,h0832,demand,39.9186
East,EastSouth,electricity,,h0833,demand,39.5412
East,EastSouth,electricity,,h0834,demand,40.971
East,EastSouth,electricity,,h0835,demand,42.0744
East,EastSouth,electricity,,h0836,demand,41.0976
East,EastSouth,electricity,,h0837,demand,38.7726
East,EastSouth,electricity,,h0838,demand,36.819
East,EastSouth,electricity,,h0839,demand,35.604
East,EastSouth,electricity,,h0840,demand,33.0792
East,EastSouth,electricity,,h0841,demand,30.9054
East,EastSouth,electricity,,h0842,demand,29.6298
East,EastSouth,electricity,,h0843,demand,28.854
East,EastSouth,electricity,,h0844,demand,28.7244
East,EastSouth,electricity,,h0845,demand,29.2812
East,EastSouth,electricity,,h0846,demand,31.2132
East,EastSouth,electricity,,h0847,demand,35.4624
East,EastSouth,electricity,,h0848,demand,39.4482
East,EastSouth,electricity,,h0849,demand,40.599
East,EastSouth,electricity,,h0850,demand,40.6368
East,EastSouth,electricity,,h0851,demand,40.7136
East,EastSouth,electricity,,h0852,demand,41.3526
East,EastSouth,electricity,,h0853,demand,41.0628
East,EastSouth,electricity,,h0854,demand,40.9482
East,EastSouth,electricity,,h0855,demand,40.3236
East,EastSouth,electricity,,h0856,demand,40.0602
East,EastSouth,electricity,,h0857,demand,39.5898
East,EastSouth,electricity,,h0858,demand,40.7982
East,EastSouth,electricity,,h0859,demand,41.817
East,EastSouth,electricity,,h0860,demand,41.0088
East,EastSouth,electricity,,h0861,demand,38.6292
East,EastSouth,electricity,,h0862,demand,36.768
East,EastSouth,electricity,,h0863,demand,35.5014
East,EastSouth,electricity,,h0864,demand,33.1494
East,EastSouth,electricity,,h0865,demand,31.05
East,EastSouth,electricity,,h0866,demand,29.994
East,EastSouth,electricity,,h0867,demand,29.3982
East,EastSouth,electricity,,h0868,demand,29.3634
East,EastSouth,electricity,,h0869,demand,29.8488
East,EastSouth,electricity,,h0870,demand,31.482
East,EastSouth,electricity,,h0871,demand,35.7948
East,EastSouth,electricity,,h0872,demand,39.8676
East,EastSouth,electricity,,h0873,demand,40.8258
East,EastSouth,electricity,,h0874,demand,40.983
East,EastSouth,electricity,,h0875,demand,41.1228
East,EastSouth,electricity,,h0876,demand,41.2842
East,EastSouth,electricity,,h0877,demand,40.5522
East,EastSouth,electricity,,h0878,demand,39.522
East,EastSouth,electricity,,h0879,demand,38.3634
East,EastSouth,electricity,,h0880,demand,38.3472
East,EastSouth,electricity,,h0881,demand,38.0238
East,EastSouth,electricity,,h0882,demand,39.6156
East,EastSouth,electricity,,h0883,demand,40.779
East,EastSouth,electricity,,h0884,demand,39.7242
East,EastSouth,electricity,,h0885,demand,37.3278
East,EastSouth,electricity,,h0886,demand,35.4474
East,EastSouth,electricity,,h0887,demand,34.5768
East,EastSouth,electricity,,h0888,demand,32.8008
East,EastSouth,electricity,,h0889,demand,30.876
East,EastSouth,electricity,,h0890,demand,29.6124
East,EastSouth,electricity,,h0891,demand,28.644
East,EastSouth,electricity,,h0892,demand,27.9918
East,EastSouth,electricity,,h0893,demand,27.7332
East,EastSouth,electricity,,h0894,demand,27.3078
East,EastSouth,electricity,,h0895,demand,27.5694
East,EastSouth,electricity,,h0896,demand,29.4594
East,EastSouth,electricity,,h0897,demand,31.365
East,EastSouth,electricity,,h0898,demand,33.213
East,EastSouth,electricity,,h0899,demand,34.2912
East,EastSouth,electricity,,h0900,demand,34.9446
East,EastSouth,electricity,,h0901,demand,34.5708
East,EastSouth,electricity,,h0902,demand,33.633
East,EastSouth,electricity,,h0903,demand,33.078
East,EastSouth,electricity,,h0904,demand,33.1344
East,EastSouth,electricity,,h0905,demand,33.3762
East,EastSouth,electricity,,h0906,demand,35.394
East,EastSouth,electricity,,h0907,demand,37.3248
East,EastSouth,electricity,,h0908,demand,35.9796
East,EastSouth,electricity,,h0909,demand,33.8322
East,EastSouth,electricity,,h0910,demand,31.8984
East,EastSouth,electricity,,h0911,demand,32.226
East,EastSouth,electricity,,h0912,demand,30.6132
East,EastSouth,electricity,,h0913,demand,28.7922
East,EastSouth,electricity,,h0914,demand,27.327
East,EastSouth,electricity,,h0915,demand,26.5194
East,EastSouth,electricity,,h0916,demand,26.0046
East,EastSouth,electricity,,h0917,demand,25.7184
East,EastSouth,electricity,,h0918,demand,24.9678
East,EastSouth,electricity,,h0919,demand,24.0672
East,EastSouth,electricity,,h0920,demand,25.542
East,EastSouth,electricity,,h0921,demand,27.3852
