region_1,region_2,carrier_1,carrier_2,timestep_4,parameter,value,comment
West,WestNorth,heat,districtHeat,h0306,genUp,1.335399819,
West,WestNorth,heat,districtHeat,h0307,genUp,1.342115768,
West,WestNorth,heat,districtHeat,h0308,genUp,1.294132603,
West,WestNorth,heat,districtHeat,h0309,genUp,1.169723773,
West,WestNorth,heat,districtHeat,h0310,genUp,0.911153338,
West,WestNorth,heat,districtHeat,h0311,genUp,0.718058916,
West,WestNorth,heat,districtHeat,h0312,genUp,0.672158617,
West,WestNorth,heat,districtHeat,h0313,genUp,0.713512351,
West,WestNorth,heat,districtHeat,h0314,genUp,0.721148135,
West,WestNorth,heat,districtHeat,h0315,genUp,0.810588829,
West,WestNorth,heat,districtHeat,h0316,genUp,0.985184334,
West,WestNorth,heat,districtHeat,h0317,genUp,1.297290568,
West,WestNorth,heat,districtHeat,h0318,genUp,1.495452786,
West,WestNorth,heat,districtHeat,h0319,genUp,1.447573557,
West,WestNorth,heat,districtHeat,h0320,genUp,1.458626791,
West,WestNorth,heat,districtHeat,h0321,genUp,1.346869218,
West,WestNorth,heat,districtHeat,h0322,genUp,1.266140043,
West,WestNorth,heat,districtHeat,h0323,genUp,1.198339239,
West,WestNorth,heat,districtHeat,h0324,genUp,1.168664678,
West,WestNorth,heat,districtHeat,h0325,genUp,1.189523926,
West,WestNorth,heat,districtHeat,h0326,genUp,1.204951536,
West,WestNorth,heat,districtHeat,h0327,genUp,1.255260129,
West,WestNorth,heat,districtHeat,h0328,genUp,1.314418797,
West,WestNorth,heat,districtHeat,h0329,genUp,1.362748954,
West,WestNorth,heat,districtHeat,h0330,genUp,1.394176734,
West,WestNorth,heat,districtHeat,h0331,genUp,1.400892683,
West,WestNorth,heat,districtHeat,h0332,genUp,1.347981056,
West,WestNorth,heat,districtHeat,h0333,genUp,1.219598221,
West,WestNorth,heat,districtHeat,h0334,genUp,0.947196857,
West,WestNorth,heat,districtHeat,h0335,genUp,0.749173974,
West,WestNorth,heat,districtHeat,h0336,genUp,0.633095547,
West,WestNorth,heat,districtHeat,h0337,genUp,0.670510038,
West,WestNorth,heat,districtHeat,h0338,genUp,0.678145822,
West,WestNorth,heat,districtHeat,h0339,genUp,0.763612509,
West,WestNorth,heat,districtHeat,h0340,genUp,0.924411849,
West,WestNorth,heat,districtHeat,h0341,genUp,1.214773905,
West,WestNorth,heat,districtHeat,h0342,genUp,1.397578038,
West,WestNorth,heat,districtHeat,h0343,genUp,1.355616488,
West,WestNorth,heat,districtHeat,h0344,genUp,1.370643728,
West,WestNorth,heat,districtHeat,h0345,genUp,1.260378549,
West,WestNorth,heat,districtHeat,h0346,genUp,1.18607023,
West,WestNorth,heat,districtHeat,h0347,genUp,1.120751038,
West,WestNorth,heat,districtHeat,h0348,genUp,1.092568871,
West,WestNorth,heat,districtHeat,h0349,genUp,1.114920512,
West,WestNorth,heat,districtHeat,h0350,genUp,1.130348123,
West,WestNorth,heat,districtHeat,h0351,genUp,1.179164321,
West,WestNorth,heat,districtHeat,h0352,genUp,1.237333772,
West,WestNorth,heat,districtHeat,h0353,genUp,1.280735467,
West,WestNorth,heat,districtHeat,h0354,genUp,1.312163248,
West,WestNorth,heat,districtHeat,h0355,genUp,1.316397585,
West,WestNorth,heat,districtHeat,h0356,genUp,1.26596757,
West,WestNorth,heat,districtHeat,h0357,genUp,1.144040352,
West,WestNorth,heat,districtHeat,h0358,genUp,0.891890772,
West,WestNorth,heat,districtHeat,h0359,genUp,0.705217206,
West,WestNorth,heat,districtHeat,h0360,genUp,0.669590345,
West,WestNorth,heat,districtHeat,h0361,genUp,0.71396363,
West,WestNorth,heat,districtHeat,h0362,genUp,0.721599414,
West,WestNorth,heat,districtHeat,h0363,genUp,0.805070532,
West,WestNorth,heat,districtHeat,h0364,genUp,0.987579286,
West,WestNorth,heat,districtHeat,h0365,genUp,1.309039266,
West,WestNorth,heat,districtHeat,h0366,genUp,1.539530977,
West,WestNorth,heat,districtHeat,h0367,genUp,1.485682171,
West,WestNorth,heat,districtHeat,h0368,genUp,1.485837368,
West,WestNorth,heat,districtHeat,h0369,genUp,1.371598183,
West,WestNorth,heat,districtHeat,h0370,genUp,1.294356973,
West,WestNorth,heat,districtHeat,h0371,genUp,1.226556169,
West,WestNorth,heat,districtHeat,h0372,genUp,1.19144997,
West,WestNorth,heat,districtHeat,h0373,genUp,1.203354854,
West,WestNorth,heat,districtHeat,h0374,genUp,1.224752041,
West,WestNorth,heat,districtHeat,h0375,genUp,1.272075845,
West,WestNorth,heat,districtHeat,h0376,genUp,1.329742119,
West,WestNorth,heat,districtHeat,h0377,genUp,1.374549549,
West,WestNorth,heat,districtHeat,h0378,genUp,1.415920912,
West,WestNorth,heat,districtHeat,h0379,genUp,1.418159679,
West,WestNorth,heat,districtHeat,h0380,genUp,1.367694901,
West,WestNorth,heat,districtHeat,h0381,genUp,1.234383604,
West,WestNorth,heat,districtHeat,h0382,genUp,0.967951817,
West,WestNorth,heat,districtHeat,h0383,genUp,0.761026467,
West,WestNorth,heat,districtHeat,h0384,genUp,0.861938536,
West,WestNorth,heat,districtHeat,h0385,genUp,0.8958303,
West,WestNorth,heat,districtHeat,h0386,genUp,0.93609067,
West,WestNorth,heat,districtHeat,h0387,genUp,1.015049843,
West,WestNorth,heat,districtHeat,h0388,genUp,1.195614924,
West,WestNorth,heat,districtHeat,h0389,genUp,1.633829476,
West,WestNorth,heat,districtHeat,h0390,genUp,1.844556433,
West,WestNorth,heat,districtHeat,h0391,genUp,1.753883324,
West,WestNorth,heat,districtHeat,h0392,genUp,1.753934727,
West,WestNorth,heat,districtHeat,h0393,genUp,1.662446072,
West,WestNorth,heat,districtHeat,h0394,genUp,1.569777745,
West,WestNorth,heat,districtHeat,h0395,genUp,1.531408305,
West,WestNorth,heat,districtHeat,h0396,genUp,1.48184658,
West,WestNorth,heat,districtHeat,h0397,genUp,1.477751646,
West,WestNorth,heat,districtHeat,h0398,genUp,1.460797867,
West,WestNorth,heat,districtHeat,h0399,genUp,1.519644307,
West,WestNorth,heat,districtHeat,h0400,genUp,1.605076232,
West,WestNorth,heat,districtHeat,h0401,genUp,1.678777087,
West,WestNorth,heat,districtHeat,h0402,genUp,1.710794703,
West,WestNorth,heat,districtHeat,h0403,genUp,1.695298061,
West,WestNorth,heat,districtHeat,h0404,genUp,1.635549063,
West,WestNorth,heat,districtHeat,h0405,genUp,1.486463165,
West,WestNorth,heat,districtHeat,h0406,genUp,1.201757535,
West,WestNorth,heat,districtHeat,h0407,genUp,0.959882173,
West,WestNorth,heat,districtHeat,h0408,genUp,1.035683028,
West,WestNorth,heat,districtHeat,h0409,genUp,1.08002155,
West,WestNorth,heat,districtHeat,h0410,genUp,1.078911404,
West,WestNorth,heat,districtHeat,h0411,genUp,1.166287002,
West,WestNorth,heat,districtHeat,h0412,genUp,1.390548027,
West,WestNorth,heat,districtHeat,h0413,genUp,1.905378695,
West,WestNorth,heat,districtHeat,h0414,genUp,2.062362828,
West,WestNorth,heat,districtHeat,h0415,genUp,1.933980486,
West,WestNorth,heat,districtHeat,h0416,genUp,1.944929927,
West,WestNorth,heat,districtHeat,h0417,genUp,1.868816491,
West,WestNorth,heat,districtHeat,h0418,genUp,1.787098098,
West,WestNorth,heat,districtHeat,h0419,genUp,1.737292682,
West,WestNorth,heat,districtHeat,h0420,genUp,1.689726527,
West,WestNorth,heat,districtHeat,h0421,genUp,1.703540321,
West,WestNorth,heat,districtHeat,h0422,genUp,1.739809551,
West,WestNorth,heat,districtHeat,h0423,genUp,1.792686415,
West,WestNorth,heat,districtHeat,h0424,genUp,1.859706436,
West,WestNorth,heat,districtHeat,h0425,genUp,1.93585414,
West,WestNorth,heat,districtHeat,h0426,genUp,1.962440119,
West,WestNorth,heat,districtHeat,h0427,genUp,1.941060561,
West,WestNorth,heat,districtHeat,h0428,genUp,1.881363459,
West,WestNorth,heat,districtHeat,h0429,genUp,1.705553025,
West,WestNorth,heat,districtHeat,h0430,genUp,1.3871812,
West,WestNorth,heat,districtHeat,h0431,genUp,1.136108277,
West,WestNorth,heat,districtHeat,h0432,genUp,1.120767962,
West,WestNorth,heat,districtHeat,h0433,genUp,1.162121696,
West,WestNorth,heat,districtHeat,h0434,genUp,1.192351825,
West,WestNorth,heat,districtHeat,h0435,genUp,1.295605818,
West,WestNorth,heat,districtHeat,h0436,genUp,1.487936732,
West,WestNorth,heat,districtHeat,h0437,genUp,1.979618335,
West,WestNorth,heat,districtHeat,h0438,genUp,2.25103126,
West,WestNorth,heat,districtHeat,h0439,genUp,2.172904274,
West,WestNorth,heat,districtHeat,h0440,genUp,2.188330896,
West,WestNorth,heat,districtHeat,h0441,genUp,2.104217551,
West,WestNorth,heat,districtHeat,h0442,genUp,2.02005231,
West,WestNorth,heat,districtHeat,h0443,genUp,1.929500976,
West,WestNorth,heat,districtHeat,h0444,genUp,1.881934821,
West,WestNorth,heat,districtHeat,h0445,genUp,1.905206155,
West,WestNorth,heat,districtHeat,h0446,genUp,1.92306348,
West,WestNorth,heat,districtHeat,h0447,genUp,1.971463162,
West,WestNorth,heat,districtHeat,h0448,genUp,2.04938122,
West,WestNorth,heat,districtHeat,h0449,genUp,2.103680953,
West,WestNorth,heat,districtHeat,h0450,genUp,2.131221387,
West,WestNorth,heat,districtHeat,h0451,genUp,2.101425404,
West,WestNorth,heat,districtHeat,h0452,genUp,2.002474778,
West,WestNorth,heat,districtHeat,h0453,genUp,1.825223848,
West,WestNorth,heat,districtHeat,h0454,genUp,1.474088385,
West,WestNorth,heat,districtHeat,h0455,genUp,1.201792088,
West,WestNorth,heat,districtHeat,h0456,genUp,1.213766146,
West,WestNorth,heat,districtHeat,h0457,genUp,1.26258185,
West,WestNorth,heat,districtHeat,h0458,genUp,1.293766433,
West,WestNorth,heat,districtHeat,h0459,genUp,1.3989641,
West,WestNorth,heat,districtHeat,h0460,genUp,1.594731081,
West,WestNorth,heat,districtHeat,h0461,genUp,2.127384665,
West,WestNorth,heat,districtHeat,h0462,genUp,2.4196916,
West,WestNorth,heat,districtHeat,h0463,genUp,2.348540542,
West,WestNorth,heat,districtHeat,h0464,genUp,2.35700837,
West,WestNorth,heat,districtHeat,h0465,genUp,2.26692545,
West,WestNorth,heat,districtHeat,h0466,genUp,2.171324232,
West,WestNorth,heat,districtHeat,h0467,genUp,2.075844436,
West,WestNorth,heat,districtHeat,h0468,genUp,2.028243519,
West,WestNorth,heat,districtHeat,h0469,genUp,2.048564828,
West,WestNorth,heat,districtHeat,h0470,genUp,2.073346184,
West,WestNorth,heat,districtHeat,h0471,genUp,2.126223049,
West,WestNorth,heat,districtHeat,h0472,genUp,2.212089118,
West,WestNorth,heat,districtHeat,h0473,genUp,2.25391176,
West,WestNorth,heat,districtHeat,h0474,genUp,2.265573799,
West,WestNorth,heat,districtHeat,h0475,genUp,2.233296203,
West,WestNorth,heat,districtHeat,h0476,genUp,2.149807457,
West,WestNorth,heat,districtHeat,h0477,genUp,1.949771234,
West,WestNorth,heat,districtHeat,h0478,genUp,1.578349225,
West,WestNorth,heat,districtHeat,h0479,genUp,1.288820696,
West,WestNorth,heat,districtHeat,h0480,genUp,1.227597074,
West,WestNorth,heat,districtHeat,h0481,genUp,1.277367233,
West,WestNorth,heat,districtHeat,h0482,genUp,1.307597362,
West,WestNorth,heat,districtHeat,h0483,genUp,1.412795028,
West,WestNorth,heat,districtHeat,h0484,genUp,1.613490471,
West,WestNorth,heat,districtHeat,h0485,genUp,2.146109292,
West,WestNorth,heat,districtHeat,h0486,genUp,2.440897839,
West,WestNorth,heat,districtHeat,h0487,genUp,2.36481832,
West,WestNorth,heat,districtHeat,h0488,genUp,2.379707003,
West,WestNorth,heat,districtHeat,h0489,genUp,2.286639294,
West,WestNorth,heat,districtHeat,h0490,genUp,2.190083621,
West,WestNorth,heat,districtHeat,h0491,genUp,2.097050675,
West,WestNorth,heat,districtHeat,h0492,genUp,2.048495302,
West,WestNorth,heat,districtHeat,h0493,genUp,2.068816611,
West,WestNorth,heat,districtHeat,h0494,genUp,2.09061318,
West,WestNorth,heat,districtHeat,h0495,genUp,2.143490044,
West,WestNorth,heat,districtHeat,h0496,genUp,2.230848508,
West,WestNorth,heat,districtHeat,h0497,genUp,2.271178755,
West,WestNorth,heat,districtHeat,h0498,genUp,2.284333188,
West,WestNorth,heat,districtHeat,h0499,genUp,2.252055593,
West,WestNorth,heat,districtHeat,h0500,genUp,2.166085235,
West,WestNorth,heat,districtHeat,h0501,genUp,1.964556617,
West,WestNorth,heat,districtHeat,h0502,genUp,1.594627003,
West,WestNorth,heat,districtHeat,h0503,genUp,1.302651624,
West,WestNorth,heat,districtHeat,h0504,genUp,1.253818434,
West,WestNorth,heat,districtHeat,h0505,genUp,1.302634138,
West,WestNorth,heat,districtHeat,h0506,genUp,1.333818721,
West,WestNorth,heat,districtHeat,h0507,genUp,1.439016388,
West,WestNorth,heat,districtHeat,h0508,genUp,1.638219436,
West,WestNorth,heat,districtHeat,h0509,genUp,2.177762288,
West,WestNorth,heat,districtHeat,h0510,genUp,2.475535624,
West,WestNorth,heat,districtHeat,h0511,genUp,2.397009256,
West,WestNorth,heat,districtHeat,h0512,genUp,2.415837182,
West,WestNorth,heat,districtHeat,h0513,genUp,2.320322624,
West,WestNorth,heat,districtHeat,h0514,genUp,2.227203018,
West,WestNorth,heat,districtHeat,h0515,genUp,2.129241611,
West,WestNorth,heat,districtHeat,h0516,genUp,2.081640693,
West,WestNorth,heat,districtHeat,h0517,genUp,2.100469608,
West,WestNorth,heat,districtHeat,h0518,genUp,2.122804116,
West,WestNorth,heat,districtHeat,h0519,genUp,2.176670198,
West,WestNorth,heat,districtHeat,h0520,genUp,2.262536268,
West,WestNorth,heat,districtHeat,h0521,genUp,2.303369691,
West,WestNorth,heat,districtHeat,h0522,genUp,2.313539336,
West,WestNorth,heat,districtHeat,h0523,genUp,2.280272522,
West,WestNorth,heat,districtHeat,h0524,genUp,2.193798988,
West,WestNorth,heat,districtHeat,h0525,genUp,1.98734191,
West,WestNorth,heat,districtHeat,h0526,genUp,1.619859144,
West,WestNorth,heat,districtHeat,h0527,genUp,1.327918528,
West,WestNorth,heat,districtHeat,h0528,genUp,1.284326522,
West,WestNorth,heat,districtHeat,h0529,genUp,1.325228977,
West,WestNorth,heat,districtHeat,h0530,genUp,1.363372354,
West,WestNorth,heat,districtHeat,h0531,genUp,1.457134045,
West,WestNorth,heat,districtHeat,h0532,genUp,1.654844699,
West,WestNorth,heat,districtHeat,h0533,genUp,2.189892741,
West,WestNorth,heat,districtHeat,h0534,genUp,2.523518295,
West,WestNorth,heat,districtHeat,h0535,genUp,2.427169858,
West,WestNorth,heat,districtHeat,h0536,genUp,2.452869919,
West,WestNorth,heat,districtHeat,h0537,genUp,2.359299034,
West,WestNorth,heat,districtHeat,h0538,genUp,2.271194549,
West,WestNorth,heat,districtHeat,h0539,genUp,2.178664779,
West,WestNorth,heat,districtHeat,h0540,genUp,2.12413983,
West,WestNorth,heat,districtHeat,h0541,genUp,2.127593526,
West,WestNorth,heat,districtHeat,h0542,genUp,2.154439978,
West,WestNorth,heat,districtHeat,h0543,genUp,2.204332054,
West,WestNorth,heat,districtHeat,h0544,genUp,2.292141797,
West,WestNorth,heat,districtHeat,h0545,genUp,2.326016427,
West,WestNorth,heat,districtHeat,h0546,genUp,2.340211975,
West,WestNorth,heat,districtHeat,h0547,genUp,2.302467979,
West,WestNorth,heat,districtHeat,h0548,genUp,2.210562808,
West,WestNorth,heat,districtHeat,h0549,genUp,2.000131723,
West,WestNorth,heat,districtHeat,h0550,genUp,1.652987401,
West,WestNorth,heat,districtHeat,h0551,genUp,1.360543609,
West,WestNorth,heat,districtHeat,h0552,genUp,1.195267581,
West,WestNorth,heat,districtHeat,h0553,genUp,1.224682163,
West,WestNorth,heat,districtHeat,h0554,genUp,1.278252657,
West,WestNorth,heat,districtHeat,h0555,genUp,1.368526384,
West,WestNorth,heat,districtHeat,h0556,genUp,1.577673014,
West,WestNorth,heat,districtHeat,h0557,genUp,2.15256491,
West,WestNorth,heat,districtHeat,h0558,genUp,2.43836433,
West,WestNorth,heat,districtHeat,h0559,genUp,2.316055359,
West,WestNorth,heat,districtHeat,h0560,genUp,2.31353849,
West,WestNorth,heat,districtHeat,h0561,genUp,2.222466351,
West,WestNorth,heat,districtHeat,h0562,genUp,2.118448708,
West,WestNorth,heat,districtHeat,h0563,genUp,2.064755945,
West,WestNorth,heat,districtHeat,h0564,genUp,2.000738693,
West,WestNorth,heat,districtHeat,h0565,genUp,1.997181698,
West,WestNorth,heat,districtHeat,h0566,genUp,1.983698749,
West,WestNorth,heat,districtHeat,h0567,genUp,2.041052795,
West,WestNorth,heat,districtHeat,h0568,genUp,2.144289654,
West,WestNorth,heat,districtHeat,h0569,genUp,2.222918971,
West,WestNorth,heat,districtHeat,h0570,genUp,2.247977793,
West,WestNorth,heat,districtHeat,h0571,genUp,2.221166597,
West,WestNorth,heat,districtHeat,h0572,genUp,2.135196239,
West,WestNorth,heat,districtHeat,h0573,genUp,1.953068744,
West,WestNorth,heat,districtHeat,h0574,genUp,1.591642215,
West,WestNorth,heat,districtHeat,h0575,genUp,1.295154891,
West,WestNorth,heat,districtHeat,h0576,genUp,1.175154355,
West,WestNorth,heat,districtHeat,h0577,genUp,1.220447332,
West,WestNorth,heat,districtHeat,h0578,genUp,1.22082958,
West,WestNorth,heat,districtHeat,h0579,genUp,1.32005767,
West,WestNorth,heat,districtHeat,h0580,genUp,1.565073654,
West,WestNorth,heat,districtHeat,h0581,genUp,2.141093325,
West,WestNorth,heat,districtHeat,h0582,genUp,2.315969545,
West,WestNorth,heat,districtHeat,h0583,genUp,2.175213907,
West,WestNorth,heat,districtHeat,h0584,genUp,2.185174129,
West,WestNorth,heat,districtHeat,h0585,genUp,2.10703036,
West,WestNorth,heat,districtHeat,h0586,genUp,2.018891113,
West,WestNorth,heat,districtHeat,h0587,genUp,1.961710386,
West,WestNorth,heat,districtHeat,h0588,genUp,1.91112468,
West,WestNorth,heat,districtHeat,h0589,genUp,1.920010013,
West,WestNorth,heat,districtHeat,h0590,genUp,1.957268461,
West,WestNorth,heat,districtHeat,h0591,genUp,2.015611725,
West,WestNorth,heat,districtHeat,h0592,genUp,2.088549425,
West,WestNorth,heat,districtHeat,h0593,genUp,2.170128766,
West,WestNorth,heat,districtHeat,h0594,genUp,2.196714745,
West,WestNorth,heat,districtHeat,h0595,genUp,2.171395944,
West,WestNorth,heat,districtHeat,h0596,genUp,2.103785593,
West,WestNorth,heat,districtHeat,h0597,genUp,1.909718946,
West,WestNorth,heat,districtHeat,h0598,genUp,1.559138556,
West,WestNorth,heat,districtHeat,h0599,genUp,1.279518846,
West,WestNorth,heat,districtHeat,h0600,genUp,1.065843631,
West,WestNorth,heat,districtHeat,h0601,genUp,1.107197365,
West,WestNorth,heat,districtHeat,h0602,genUp,1.134980644,
West,WestNorth,heat,districtHeat,h0603,genUp,1.234295395,
West,WestNorth,heat,districtHeat,h0604,genUp,1.422687065,
West,WestNorth,heat,districtHeat,h0605,genUp,1.893613709,
West,WestNorth,heat,districtHeat,h0606,genUp,2.15459701,
West,WestNorth,heat,districtHeat,h0607,genUp,2.078951635,
West,WestNorth,heat,districtHeat,h0608,genUp,2.09338904,
West,WestNorth,heat,districtHeat,h0609,genUp,2.005336452,
West,WestNorth,heat,districtHeat,h0610,genUp,1.922663604,
West,WestNorth,heat,districtHeat,h0611,genUp,1.834559119,
West,WestNorth,heat,districtHeat,h0612,genUp,1.788485358,
West,WestNorth,heat,districtHeat,h0613,genUp,1.811791455,
West,WestNorth,heat,districtHeat,h0614,genUp,1.827167169,
West,WestNorth,heat,districtHeat,h0615,genUp,1.880495312,
West,WestNorth,heat,districtHeat,h0616,genUp,1.954977303,
West,WestNorth,heat,districtHeat,h0617,genUp,2.01023149,
West,WestNorth,heat,districtHeat,h0618,genUp,2.036817469,
West,WestNorth,heat,districtHeat,h0619,genUp,2.013407578,
West,WestNorth,heat,districtHeat,h0620,genUp,1.918430959,
West,WestNorth,heat,districtHeat,h0621,genUp,1.746108489,
West,WestNorth,heat,districtHeat,h0622,genUp,1.4078495,
West,WestNorth,heat,districtHeat,h0623,genUp,1.146867757,
West,WestNorth,heat,districtHeat,h0624,genUp,0.997123134,
West,WestNorth,heat,districtHeat,h0625,genUp,1.0454009,
West,WestNorth,heat,districtHeat,h0626,genUp,1.067752541,
West,WestNorth,heat,districtHeat,h0627,genUp,1.16259011,
West,WestNorth,heat,districtHeat,h0628,genUp,1.344560925,
West,WestNorth,heat,districtHeat,h0629,genUp,1.78491045,
West,WestNorth,heat,districtHeat,h0630,genUp,2.035429364,
West,WestNorth,heat,districtHeat,h0631,genUp,1.972209183,
West,WestNorth,heat,districtHeat,h0632,genUp,1.986646588,
West,WestNorth,heat,districtHeat,h0633,genUp,1.889188357,
West,WestNorth,heat,districtHeat,h0634,genUp,1.802992782,
West,WestNorth,heat,districtHeat,h0635,genUp,1.720354697,
West,WestNorth,heat,districtHeat,h0636,genUp,1.68123973,
West,WestNorth,heat,districtHeat,h0637,genUp,1.703053433,
West,WestNorth,heat,districtHeat,h0638,genUp,1.721917111,
West,WestNorth,heat,districtHeat,h0639,genUp,1.776737648,
West,WestNorth,heat,districtHeat,h0640,genUp,1.851219639,
West,WestNorth,heat,districtHeat,h0641,genUp,1.896027068,
West,WestNorth,heat,districtHeat,h0642,genUp,1.910673895,
West,WestNorth,heat,districtHeat,h0643,genUp,1.892695641,
West,WestNorth,heat,districtHeat,h0644,genUp,1.820556212,
West,WestNorth,heat,districtHeat,h0645,genUp,1.646238172,
West,WestNorth,heat,districtHeat,h0646,genUp,1.324291723,
West,WestNorth,heat,districtHeat,h0647,genUp,1.073670078,
