region_1,region_2,technology_1,timestep_4,scenario,parameter,value
West,WestSouth,solar,h6152,scenarioA,avaConv,0.024401473
West,WestSouth,solar,h6153,scenarioA,avaConv,0.117249847
West,WestSouth,solar,h6154,scenarioA,avaConv,0.232811541
West,WestSouth,solar,h6155,scenarioA,avaConv,0.328422345
West,WestSouth,solar,h6156,scenarioA,avaConv,0.393032535
West,WestSouth,solar,h6157,scenarioA,avaConv,0.415285451
West,WestSouth,solar,h6158,scenarioA,avaConv,0.421731123
West,WestSouth,solar,h6159,scenarioA,avaConv,0.416666667
West,WestSouth,solar,h6160,scenarioA,avaConv,0.367403315
West,WestSouth,solar,h6161,scenarioA,avaConv,0.26611418
West,WestSouth,solar,h6162,scenarioA,avaConv,0.154082259
West,WestSouth,solar,h6163,scenarioA,avaConv,0.047882136
West,WestSouth,solar,h6164,scenarioA,avaConv,0.001995089
West,WestSouth,solar,h6165,scenarioA,avaConv,0
West,WestSouth,solar,h6166,scenarioA,avaConv,0
West,WestSouth,solar,h6167,scenarioA,avaConv,0
West,WestSouth,solar,h6168,scenarioA,avaConv,0
West,WestSouth,solar,h6169,scenarioA,avaConv,0
West,WestSouth,solar,h6170,scenarioA,avaConv,0
West,WestSouth,solar,h6171,scenarioA,avaConv,0
West,WestSouth,solar,h6172,scenarioA,avaConv,0
West,WestSouth,solar,h6173,scenarioA,avaConv,0
West,WestSouth,solar,h6174,scenarioA,avaConv,0
West,WestSouth,solar,h6175,scenarioA,avaConv,0
West,WestSouth,solar,h6176,scenarioA,avaConv,0.017341928
West,WestSouth,solar,h6177,scenarioA,avaConv,0.077655003
West,WestSouth,solar,h6178,scenarioA,avaConv,0.149478207
West,WestSouth,solar,h6179,scenarioA,avaConv,0.219152855
West,WestSouth,solar,h6180,scenarioA,avaConv,0.295733579
West,WestSouth,solar,h6181,scenarioA,avaConv,0.345150399
West,WestSouth,solar,h6182,scenarioA,avaConv,0.343001842
West,WestSouth,solar,h6183,scenarioA,avaConv,0.271639042
West,WestSouth,solar,h6184,scenarioA,avaConv,0.220687538
West,WestSouth,solar,h6185,scenarioA,avaConv,0.151012891
West,WestSouth,solar,h6186,scenarioA,avaConv,0.076734193
West,WestSouth,solar,h6187,scenarioA,avaConv,0.016728054
West,WestSouth,solar,h6188,scenarioA,avaConv,0.000306937
West,WestSouth,solar,h6189,scenarioA,avaConv,0
West,WestSouth,solar,h6190,scenarioA,avaConv,0
West,WestSouth,solar,h6191,scenarioA,avaConv,0
West,WestSouth,solar,h6192,scenarioA,avaConv,0
West,WestSouth,solar,h6193,scenarioA,avaConv,0
West,WestSouth,solar,h6194,scenarioA,avaConv,0
West,WestSouth,solar,h6195,scenarioA,avaConv,0
West,WestSouth,solar,h6196,scenarioA,avaConv,0
West,WestSouth,solar,h6197,scenarioA,avaConv,0
West,WestSouth,solar,h6198,scenarioA,avaConv,0
West,WestSouth,solar,h6199,scenarioA,avaConv,0
West,WestSouth,solar,h6200,scenarioA,avaConv,0.009975445
West,WestSouth,solar,h6201,scenarioA,avaConv,0.054020872
West,WestSouth,solar,h6202,scenarioA,avaConv,0.124769797
West,WestSouth,solar,h6203,scenarioA,avaConv,0.212400246
West,WestSouth,solar,h6204,scenarioA,avaConv,0.292510743
West,WestSouth,solar,h6205,scenarioA,avaConv,0.322437078
West,WestSouth,solar,h6206,scenarioA,avaConv,0.349294045
West,WestSouth,solar,h6207,scenarioA,avaConv,0.345150399
West,WestSouth,solar,h6208,scenarioA,avaConv,0.280693677
West,WestSouth,solar,h6209,scenarioA,avaConv,0.201350522
West,WestSouth,solar,h6210,scenarioA,avaConv,0.104972376
West,WestSouth,solar,h6211,scenarioA,avaConv,0.027931246
West,WestSouth,solar,h6212,scenarioA,avaConv,0.000613874
West,WestSouth,solar,h6213,scenarioA,avaConv,0
West,WestSouth,solar,h6214,scenarioA,avaConv,0
West,WestSouth,solar,h6215,scenarioA,avaConv,0
West,WestSouth,solar,h6216,scenarioA,avaConv,0
West,WestSouth,solar,h6217,scenarioA,avaConv,0
West,WestSouth,solar,h6218,scenarioA,avaConv,0
West,WestSouth,solar,h6219,scenarioA,avaConv,0
West,WestSouth,solar,h6220,scenarioA,avaConv,0
West,WestSouth,solar,h6221,scenarioA,avaConv,0
West,WestSouth,solar,h6222,scenarioA,avaConv,0
West,WestSouth,solar,h6223,scenarioA,avaConv,0
West,WestSouth,solar,h6224,scenarioA,avaConv,0.009208103
West,WestSouth,solar,h6225,scenarioA,avaConv,0.053560467
West,WestSouth,solar,h6226,scenarioA,avaConv,0.122774708
West,WestSouth,solar,h6227,scenarioA,avaConv,0.213321056
West,WestSouth,solar,h6228,scenarioA,avaConv,0.289134438
West,WestSouth,solar,h6229,scenarioA,avaConv,0.338551258
West,WestSouth,solar,h6230,scenarioA,avaConv,0.385819521
West,WestSouth,solar,h6231,scenarioA,avaConv,0.394106814
West,WestSouth,solar,h6232,scenarioA,avaConv,0.336863106
West,WestSouth,solar,h6233,scenarioA,avaConv,0.261970534
West,WestSouth,solar,h6234,scenarioA,avaConv,0.147943524
West,WestSouth,solar,h6235,scenarioA,avaConv,0.037446286
West,WestSouth,solar,h6236,scenarioA,avaConv,0.00092081
West,WestSouth,solar,h6237,scenarioA,avaConv,0
West,WestSouth,solar,h6238,scenarioA,avaConv,0
West,WestSouth,solar,h6239,scenarioA,avaConv,0
West,WestSouth,solar,h6240,scenarioA,avaConv,0
West,WestSouth,solar,h6241,scenarioA,avaConv,0
West,WestSouth,solar,h6242,scenarioA,avaConv,0
West,WestSouth,solar,h6243,scenarioA,avaConv,0
West,WestSouth,solar,h6244,scenarioA,avaConv,0
West,WestSouth,solar,h6245,scenarioA,avaConv,0
West,WestSouth,solar,h6246,scenarioA,avaConv,0
West,WestSouth,solar,h6247,scenarioA,avaConv,0
West,WestSouth,solar,h6248,scenarioA,avaConv,0.027777778
West,WestSouth,solar,h6249,scenarioA,avaConv,0.143032535
West,WestSouth,solar,h6250,scenarioA,avaConv,0.285297729
West,WestSouth,solar,h6251,scenarioA,avaConv,0.396255371
West,WestSouth,solar,h6252,scenarioA,avaConv,0.468385513
West,WestSouth,solar,h6253,scenarioA,avaConv,0.477286679
West,WestSouth,solar,h6254,scenarioA,avaConv,0.488643339
West,WestSouth,solar,h6255,scenarioA,avaConv,0.451657459
West,WestSouth,solar,h6256,scenarioA,avaConv,0.397943524
West,WestSouth,solar,h6257,scenarioA,avaConv,0.2975752
West,WestSouth,solar,h6258,scenarioA,avaConv,0.171270718
West,WestSouth,solar,h6259,scenarioA,avaConv,0.045733579
West,WestSouth,solar,h6260,scenarioA,avaConv,0.00092081
West,WestSouth,solar,h6261,scenarioA,avaConv,0
West,WestSouth,solar,h6262,scenarioA,avaConv,0
West,WestSouth,solar,h6263,scenarioA,avaConv,0
West,WestSouth,solar,h6264,scenarioA,avaConv,0
West,WestSouth,solar,h6265,scenarioA,avaConv,0
West,WestSouth,solar,h6266,scenarioA,avaConv,0
West,WestSouth,solar,h6267,scenarioA,avaConv,0
West,WestSouth,solar,h6268,scenarioA,avaConv,0
West,WestSouth,solar,h6269,scenarioA,avaConv,0
West,WestSouth,solar,h6270,scenarioA,avaConv,0
West,WestSouth,solar,h6271,scenarioA,avaConv,0
West,WestSouth,solar,h6272,scenarioA,avaConv,0.023941068
West,WestSouth,solar,h6273,scenarioA,avaConv,0.126764886
West,WestSouth,solar,h6274,scenarioA,avaConv,0.250153468
West,WestSouth,solar,h6275,scenarioA,avaConv,0.35174954
West,WestSouth,solar,h6276,scenarioA,avaConv,0.433548189
West,WestSouth,solar,h6277,scenarioA,avaConv,0.449355433
West,WestSouth,solar,h6278,scenarioA,avaConv,0.449969306
West,WestSouth,solar,h6279,scenarioA,avaConv,0.426335175
West,WestSouth,solar,h6280,scenarioA,avaConv,0.368170657
West,WestSouth,solar,h6281,scenarioA,avaConv,0.2708717
West,WestSouth,solar,h6282,scenarioA,avaConv,0.163750767
West,WestSouth,solar,h6283,scenarioA,avaConv,0.045273174
West,WestSouth,solar,h6284,scenarioA,avaConv,0.00092081
West,WestSouth,solar,h6285,scenarioA,avaConv,0
West,WestSouth,solar,h6286,scenarioA,avaConv,0
West,WestSouth,solar,h6287,scenarioA,avaConv,0
West,WestSouth,solar,h6288,scenarioA,avaConv,0
West,WestSouth,solar,h6289,scenarioA,avaConv,0
West,WestSouth,solar,h6290,scenarioA,avaConv,0
West,WestSouth,solar,h6291,scenarioA,avaConv,0
West,WestSouth,solar,h6292,scenarioA,avaConv,0
West,WestSouth,solar,h6293,scenarioA,avaConv,0
West,WestSouth,solar,h6294,scenarioA,avaConv,0
West,WestSouth,solar,h6295,scenarioA,avaConv,0
West,WestSouth,solar,h6296,scenarioA,avaConv,0.027010436
West,WestSouth,solar,h6297,scenarioA,avaConv,0.164211172
West,WestSouth,solar,h6298,scenarioA,avaConv,0.336402701
West,WestSouth,solar,h6299,scenarioA,avaConv,0.477286679
West,WestSouth,solar,h6300,scenarioA,avaConv,0.556476366
West,WestSouth,solar,h6301,scenarioA,avaConv,0.586556169
West,WestSouth,solar,h6302,scenarioA,avaConv,0.587170043
West,WestSouth,solar,h6303,scenarioA,avaConv,0.552179251
West,WestSouth,solar,h6304,scenarioA,avaConv,0.477747084
West,WestSouth,solar,h6305,scenarioA,avaConv,0.368631062
West,WestSouth,solar,h6306,scenarioA,avaConv,0.207796194
West,WestSouth,solar,h6307,scenarioA,avaConv,0.053100061
West,WestSouth,solar,h6308,scenarioA,avaConv,0.00092081
West,WestSouth,solar,h6309,scenarioA,avaConv,0
West,WestSouth,solar,h6310,scenarioA,avaConv,0
West,WestSouth,solar,h6311,scenarioA,avaConv,0
West,WestSouth,solar,h6312,scenarioA,avaConv,0
West,WestSouth,solar,h6313,scenarioA,avaConv,0
West,WestSouth,solar,h6314,scenarioA,avaConv,0
West,WestSouth,solar,h6315,scenarioA,avaConv,0
West,WestSouth,solar,h6316,scenarioA,avaConv,0
West,WestSouth,solar,h6317,scenarioA,avaConv,0
West,WestSouth,solar,h6318,scenarioA,avaConv,0
West,WestSouth,solar,h6319,scenarioA,avaConv,0
West,WestSouth,solar,h6320,scenarioA,avaConv,0.03038674
West,WestSouth,solar,h6321,scenarioA,avaConv,0.17679558
West,WestSouth,solar,h6322,scenarioA,avaConv,0.354511971
West,WestSouth,solar,h6323,scenarioA,avaConv,0.496623696
West,WestSouth,solar,h6324,scenarioA,avaConv,0.574585635
West,WestSouth,solar,h6325,scenarioA,avaConv,0.593615715
West,WestSouth,solar,h6326,scenarioA,avaConv,0.577194598
West,WestSouth,solar,h6327,scenarioA,avaConv,0.534683855
West,WestSouth,solar,h6328,scenarioA,avaConv,0.451810927
West,WestSouth,solar,h6329,scenarioA,avaConv,0.326580724
West,WestSouth,solar,h6330,scenarioA,avaConv,0.173419276
West,WestSouth,solar,h6331,scenarioA,avaConv,0.038367096
West,WestSouth,solar,h6332,scenarioA,avaConv,0.000306937
West,WestSouth,solar,h6333,scenarioA,avaConv,0
West,WestSouth,solar,h6334,scenarioA,avaConv,0
West,WestSouth,solar,h6335,scenarioA,avaConv,0
West,WestSouth,solar,h6336,scenarioA,avaConv,0
West,WestSouth,solar,h6337,scenarioA,avaConv,0
West,WestSouth,solar,h6338,scenarioA,avaConv,0
West,WestSouth,solar,h6339,scenarioA,avaConv,0
West,WestSouth,solar,h6340,scenarioA,avaConv,0
West,WestSouth,solar,h6341,scenarioA,avaConv,0
West,WestSouth,solar,h6342,scenarioA,avaConv,0
West,WestSouth,solar,h6343,scenarioA,avaConv,0
West,WestSouth,solar,h6344,scenarioA,avaConv,0.015960712
West,WestSouth,solar,h6345,scenarioA,avaConv,0.078575813
West,WestSouth,solar,h6346,scenarioA,avaConv,0.150552486
West,WestSouth,solar,h6347,scenarioA,avaConv,0.221608349
West,WestSouth,solar,h6348,scenarioA,avaConv,0.2975752
West,WestSouth,solar,h6349,scenarioA,avaConv,0.338858195
West,WestSouth,solar,h6350,scenarioA,avaConv,0.349600982
West,WestSouth,solar,h6351,scenarioA,avaConv,0.330570902
West,WestSouth,solar,h6352,scenarioA,avaConv,0.269797422
West,WestSouth,solar,h6353,scenarioA,avaConv,0.183394721
West,WestSouth,solar,h6354,scenarioA,avaConv,0.099294045
West,WestSouth,solar,h6355,scenarioA,avaConv,0.024861878
West,WestSouth,solar,h6356,scenarioA,avaConv,0.000460405
West,WestSouth,solar,h6357,scenarioA,avaConv,0
West,WestSouth,solar,h6358,scenarioA,avaConv,0
West,WestSouth,solar,h6359,scenarioA,avaConv,0
West,WestSouth,solar,h6360,scenarioA,avaConv,0
West,WestSouth,solar,h6361,scenarioA,avaConv,0
West,WestSouth,solar,h6362,scenarioA,avaConv,0
West,WestSouth,solar,h6363,scenarioA,avaConv,0
West,WestSouth,solar,h6364,scenarioA,avaConv,0
West,WestSouth,solar,h6365,scenarioA,avaConv,0
West,WestSouth,solar,h6366,scenarioA,avaConv,0
West,WestSouth,solar,h6367,scenarioA,avaConv,0
West,WestSouth,solar,h6368,scenarioA,avaConv,0.01995089
West,WestSouth,solar,h6369,scenarioA,avaConv,0.130755064
West,WestSouth,solar,h6370,scenarioA,avaConv,0.277010436
West,WestSouth,solar,h6371,scenarioA,avaConv,0.395181093
West,WestSouth,solar,h6372,scenarioA,avaConv,0.438152241
West,WestSouth,solar,h6373,scenarioA,avaConv,0.467771639
West,WestSouth,solar,h6374,scenarioA,avaConv,0.470227133
West,WestSouth,solar,h6375,scenarioA,avaConv,0.445365255
West,WestSouth,solar,h6376,scenarioA,avaConv,0.391958257
West,WestSouth,solar,h6377,scenarioA,avaConv,0.300030694
West,WestSouth,solar,h6378,scenarioA,avaConv,0.169429098
West,WestSouth,solar,h6379,scenarioA,avaConv,0.039594843
West,WestSouth,solar,h6380,scenarioA,avaConv,0.000306937
West,WestSouth,solar,h6381,scenarioA,avaConv,0
West,WestSouth,solar,h6382,scenarioA,avaConv,0
West,WestSouth,solar,h6383,scenarioA,avaConv,0
West,WestSouth,solar,h6384,scenarioA,avaConv,0
West,WestSouth,solar,h6385,scenarioA,avaConv,0
West,WestSouth,solar,h6386,scenarioA,avaConv,0
West,WestSouth,solar,h6387,scenarioA,avaConv,0
West,WestSouth,solar,h6388,scenarioA,avaConv,0
West,WestSouth,solar,h6389,scenarioA,avaConv,0
West,WestSouth,solar,h6390,scenarioA,avaConv,0
West,WestSouth,solar,h6391,scenarioA,avaConv,0
West,WestSouth,solar,h6392,scenarioA,avaConv,0.02470841
West,WestSouth,solar,h6393,scenarioA,avaConv,0.158993247
West,WestSouth,solar,h6394,scenarioA,avaConv,0.316758748
West,WestSouth,solar,h6395,scenarioA,avaConv,0.433087784
West,WestSouth,solar,h6396,scenarioA,avaConv,0.50951504
West,WestSouth,solar,h6397,scenarioA,avaConv,0.527624309
West,WestSouth,solar,h6398,scenarioA,avaConv,0.51995089
West,WestSouth,solar,h6399,scenarioA,avaConv,0.468385513
West,WestSouth,solar,h6400,scenarioA,avaConv,0.391804788
West,WestSouth,solar,h6401,scenarioA,avaConv,0.278391651
West,WestSouth,solar,h6402,scenarioA,avaConv,0.141804788
West,WestSouth,solar,h6403,scenarioA,avaConv,0.027931246
West,WestSouth,solar,h6404,scenarioA,avaConv,0.000306937
West,WestSouth,solar,h6405,scenarioA,avaConv,0
West,WestSouth,solar,h6406,scenarioA,avaConv,0
West,WestSouth,solar,h6407,scenarioA,avaConv,0
West,WestSouth,solar,h6408,scenarioA,avaConv,0
West,WestSouth,solar,h6409,scenarioA,avaConv,0
West,WestSouth,solar,h6410,scenarioA,avaConv,0
West,WestSouth,solar,h6411,scenarioA,avaConv,0
West,WestSouth,solar,h6412,scenarioA,avaConv,0
West,WestSouth,solar,h6413,scenarioA,avaConv,0
West,WestSouth,solar,h6414,scenarioA,avaConv,0
West,WestSouth,solar,h6415,scenarioA,avaConv,0
West,WestSouth,solar,h6416,scenarioA,avaConv,0.019490485
West,WestSouth,solar,h6417,scenarioA,avaConv,0.125997545
West,WestSouth,solar,h6418,scenarioA,avaConv,0.277010436
West,WestSouth,solar,h6419,scenarioA,avaConv,0.411295273
West,WestSouth,solar,h6420,scenarioA,avaConv,0.469920196
West,WestSouth,solar,h6421,scenarioA,avaConv,0.499386126
West,WestSouth,solar,h6422,scenarioA,avaConv,0.508287293
West,WestSouth,solar,h6423,scenarioA,avaConv,0.475905463
West,WestSouth,solar,h6424,scenarioA,avaConv,0.394106814
West,WestSouth,solar,h6425,scenarioA,avaConv,0.27854512
West,WestSouth,solar,h6426,scenarioA,avaConv,0.147022713
West,WestSouth,solar,h6427,scenarioA,avaConv,0.028852056
West,WestSouth,solar,h6428,scenarioA,avaConv,0.000460405
West,WestSouth,solar,h6429,scenarioA,avaConv,0
West,WestSouth,solar,h6430,scenarioA,avaConv,0
West,WestSouth,solar,h6431,scenarioA,avaConv,0
West,WestSouth,solar,h6432,scenarioA,avaConv,0
West,WestSouth,solar,h6433,scenarioA,avaConv,0
West,WestSouth,solar,h6434,scenarioA,avaConv,0
West,WestSouth,solar,h6435,scenarioA,avaConv,0
West,WestSouth,solar,h6436,scenarioA,avaConv,0
West,WestSouth,solar,h6437,scenarioA,avaConv,0
West,WestSouth,solar,h6438,scenarioA,avaConv,0
West,WestSouth,solar,h6439,scenarioA,avaConv,0
West,WestSouth,solar,h6440,scenarioA,avaConv,0.022406384
West,WestSouth,solar,h6441,scenarioA,avaConv,0.139042357
West,WestSouth,solar,h6442,scenarioA,avaConv,0.305402087
West,WestSouth,solar,h6443,scenarioA,avaConv,0.451810927
West,WestSouth,solar,h6444,scenarioA,avaConv,0.545733579
West,WestSouth,solar,h6445,scenarioA,avaConv,0.583026397
West,WestSouth,solar,h6446,scenarioA,avaConv,0.559545734
West,WestSouth,solar,h6447,scenarioA,avaConv,0.514119091
West,WestSouth,solar,h6448,scenarioA,avaConv,0.433548189
West,WestSouth,solar,h6449,scenarioA,avaConv,0.317986495
West,WestSouth,solar,h6450,scenarioA,avaConv,0.168201351
West,WestSouth,solar,h6451,scenarioA,avaConv,0.034069982
West,WestSouth,solar,h6452,scenarioA,avaConv,0.000306937
West,WestSouth,solar,h6453,scenarioA,avaConv,0
West,WestSouth,solar,h6454,scenarioA,avaConv,0
West,WestSouth,solar,h6455,scenarioA,avaConv,0
West,WestSouth,solar,h6456,scenarioA,avaConv,0
West,WestSouth,solar,h6457,scenarioA,avaConv,0
West,WestSouth,solar,h6458,scenarioA,avaConv,0
West,WestSouth,solar,h6459,scenarioA,avaConv,0
West,WestSouth,solar,h6460,scenarioA,avaConv,0
West,WestSouth,solar,h6461,scenarioA,avaConv,0
West,WestSouth,solar,h6462,scenarioA,avaConv,0
West,WestSouth,solar,h6463,scenarioA,avaConv,0
West,WestSouth,solar,h6464,scenarioA,avaConv,0.021485574
West,WestSouth,solar,h6465,scenarioA,avaConv,0.150399018
West,WestSouth,solar,h6466,scenarioA,avaConv,0.323818293
West,WestSouth,solar,h6467,scenarioA,avaConv,0.463474524
West,WestSouth,solar,h6468,scenarioA,avaConv,0.559085328
West,WestSouth,solar,h6469,scenarioA,avaConv,0.592387968
West,WestSouth,solar,h6470,scenarioA,avaConv,0.576734193
West,WestSouth,solar,h6471,scenarioA,avaConv,0.51611418
West,WestSouth,solar,h6472,scenarioA,avaConv,0.433394721
West,WestSouth,solar,h6473,scenarioA,avaConv,0.313382443
West,WestSouth,solar,h6474,scenarioA,avaConv,0.161755678
West,WestSouth,solar,h6475,scenarioA,avaConv,0.030540209
West,WestSouth,solar,h6476,scenarioA,avaConv,0.000306937
West,WestSouth,solar,h6477,scenarioA,avaConv,0
West,WestSouth,solar,h6478,scenarioA,avaConv,0
West,WestSouth,solar,h6479,scenarioA,avaConv,0
West,WestSouth,solar,h6480,scenarioA,avaConv,0
West,WestSouth,solar,h6481,scenarioA,avaConv,0
West,WestSouth,solar,h6482,scenarioA,avaConv,0
West,WestSouth,solar,h6483,scenarioA,avaConv,0
West,WestSouth,solar,h6484,scenarioA,avaConv,0
West,WestSouth,solar,h6485,scenarioA,avaConv,0
West,WestSouth,solar,h6486,scenarioA,avaConv,0
West,WestSouth,solar,h6487,scenarioA,avaConv,0
West,WestSouth,solar,h6488,scenarioA,avaConv,0.01995089
West,WestSouth,solar,h6489,scenarioA,avaConv,0.148096992
West,WestSouth,solar,h6490,scenarioA,avaConv,0.320441989
West,WestSouth,solar,h6491,scenarioA,avaConv,0.458563536
West,WestSouth,solar,h6492,scenarioA,avaConv,0.552486188
West,WestSouth,solar,h6493,scenarioA,avaConv,0.594843462
West,WestSouth,solar,h6494,scenarioA,avaConv,0.586556169
West,WestSouth,solar,h6495,scenarioA,avaConv,0.540515654
West,WestSouth,solar,h6496,scenarioA,avaConv,0.455033763
West,WestSouth,solar,h6497,scenarioA,avaConv,0.325659914
West,WestSouth,solar,h6498,scenarioA,avaConv,0.165745856
West,WestSouth,solar,h6499,scenarioA,avaConv,0.029772867
West,WestSouth,solar,h6500,scenarioA,avaConv,0.000306937
West,WestSouth,solar,h6501,scenarioA,avaConv,0
West,WestSouth,solar,h6502,scenarioA,avaConv,0
West,WestSouth,solar,h6503,scenarioA,avaConv,0
West,WestSouth,solar,h6504,scenarioA,avaConv,0
West,WestSouth,solar,h6505,scenarioA,avaConv,0
West,WestSouth,solar,h6506,scenarioA,avaConv,0
West,WestSouth,solar,h6507,scenarioA,avaConv,0
West,WestSouth,solar,h6508,scenarioA,avaConv,0
West,WestSouth,solar,h6509,scenarioA,avaConv,0
West,WestSouth,solar,h6510,scenarioA,avaConv,0
West,WestSouth,solar,h6511,scenarioA,avaConv,0
West,WestSouth,solar,h6512,scenarioA,avaConv,0.015960712
West,WestSouth,solar,h6513,scenarioA,avaConv,0.133210559
West,WestSouth,solar,h6514,scenarioA,avaConv,0.2946593
West,WestSouth,solar,h6515,scenarioA,avaConv,0.428176796
West,WestSouth,solar,h6516,scenarioA,avaConv,0.497851443
West,WestSouth,solar,h6517,scenarioA,avaConv,0.534683855
West,WestSouth,solar,h6518,scenarioA,avaConv,0.526856967
West,WestSouth,solar,h6519,scenarioA,avaConv,0.473910374
West,WestSouth,solar,h6520,scenarioA,avaConv,0.402394107
West,WestSouth,solar,h6521,scenarioA,avaConv,0.297421731
West,WestSouth,solar,h6522,scenarioA,avaConv,0.143646409
West,WestSouth,solar,h6523,scenarioA,avaConv,0.023327195
West,WestSouth,solar,h6524,scenarioA,avaConv,0.000306937
West,WestSouth,solar,h6525,scenarioA,avaConv,0
West,WestSouth,solar,h6526,scenarioA,avaConv,0
West,WestSouth,solar,h6527,scenarioA,avaConv,0
West,WestSouth,solar,h6528,scenarioA,avaConv,0
West,WestSouth,solar,h6529,scenarioA,avaConv,0
West,WestSouth,solar,h6530,scenarioA,avaConv,0
West,WestSouth,solar,h6531,scenarioA,avaConv,0
West,WestSouth,solar,h6532,scenarioA,avaConv,0
West,WestSouth,solar,h6533,scenarioA,avaConv,0
West,WestSouth,solar,h6534,scenarioA,avaConv,0
West,WestSouth,solar,h6535,scenarioA,avaConv,0
West,WestSouth,solar,h6536,scenarioA,avaConv,0.016728054
West,WestSouth,solar,h6537,scenarioA,avaConv,0.135359116
West,WestSouth,solar,h6538,scenarioA,avaConv,0.291589932
West,WestSouth,solar,h6539,scenarioA,avaConv,0.423726212
West,WestSouth,solar,h6540,scenarioA,avaConv,0.517341928
West,WestSouth,solar,h6541,scenarioA,avaConv,0.565991406
West,WestSouth,solar,h6542,scenarioA,avaConv,0.562308165
West,WestSouth,solar,h6543,scenarioA,avaConv,0.513198281
West,WestSouth,solar,h6544,scenarioA,avaConv,0.42203806
West,WestSouth,solar,h6545,scenarioA,avaConv,0.294352363
West,WestSouth,solar,h6546,scenarioA,avaConv,0.144106814
West,WestSouth,solar,h6547,scenarioA,avaConv,0.024554942
