region_1,region_2,technology_1,timestep_4,scenario,parameter,value
West,WestSouth,wind,h0436,scenarioB,avaConv,0.094106884
West,WestSouth,wind,h0437,scenarioB,avaConv,0.091424282
West,WestSouth,wind,h0438,scenarioB,avaConv,0.093858377
West,WestSouth,wind,h0439,scenarioB,avaConv,0.100706236
West,WestSouth,wind,h0440,scenarioB,avaConv,0.098743356
West,WestSouth,wind,h0441,scenarioB,avaConv,0.092735359
West,WestSouth,wind,h0442,scenarioB,avaConv,0.086466643
West,WestSouth,wind,h0443,scenarioB,avaConv,0.068298257
West,WestSouth,wind,h0444,scenarioB,avaConv,0.051081941
West,WestSouth,wind,h0445,scenarioB,avaConv,0.041174813
West,WestSouth,wind,h0446,scenarioB,avaConv,0.034149635
West,WestSouth,wind,h0447,scenarioB,avaConv,0.031390674
West,WestSouth,wind,h0448,scenarioB,avaConv,0.029103437
West,WestSouth,wind,h0449,scenarioB,avaConv,0.027737226
West,WestSouth,wind,h0450,scenarioB,avaConv,0.025845172
West,WestSouth,wind,h0451,scenarioB,avaConv,0.028420994
West,WestSouth,wind,h0452,scenarioB,avaConv,0.031164611
West,WestSouth,wind,h0453,scenarioB,avaConv,0.031570647
West,WestSouth,wind,h0454,scenarioB,avaConv,0.032750666
West,WestSouth,wind,h0455,scenarioB,avaConv,0.031556986
West,WestSouth,wind,h0456,scenarioB,avaConv,0.032031444
West,WestSouth,wind,h0457,scenarioB,avaConv,0.030195536
West,WestSouth,wind,h0458,scenarioB,avaConv,0.038254783
West,WestSouth,wind,h0459,scenarioB,avaConv,0.042235571
West,WestSouth,wind,h0460,scenarioB,avaConv,0.046896383
West,WestSouth,wind,h0461,scenarioB,avaConv,0.05437699
West,WestSouth,wind,h0462,scenarioB,avaConv,0.056635301
West,WestSouth,wind,h0463,scenarioB,avaConv,0.065341189
West,WestSouth,wind,h0464,scenarioB,avaConv,0.066920745
West,WestSouth,wind,h0465,scenarioB,avaConv,0.068607207
West,WestSouth,wind,h0466,scenarioB,avaConv,0.063616327
West,WestSouth,wind,h0467,scenarioB,avaConv,0.058302756
West,WestSouth,wind,h0468,scenarioB,avaConv,0.049221018
West,WestSouth,wind,h0469,scenarioB,avaConv,0.040490682
West,WestSouth,wind,h0470,scenarioB,avaConv,0.039158082
West,WestSouth,wind,h0471,scenarioB,avaConv,0.043161079
West,WestSouth,wind,h0472,scenarioB,avaConv,0.045386902
West,WestSouth,wind,h0473,scenarioB,avaConv,0.048967135
West,WestSouth,wind,h0474,scenarioB,avaConv,0.051536772
West,WestSouth,wind,h0475,scenarioB,avaConv,0.055703997
West,WestSouth,wind,h0476,scenarioB,avaConv,0.06439924
West,WestSouth,wind,h0477,scenarioB,avaConv,0.076077778
West,WestSouth,wind,h0478,scenarioB,avaConv,0.080605327
West,WestSouth,wind,h0479,scenarioB,avaConv,0.095269874
West,WestSouth,wind,h0480,scenarioB,avaConv,0.109008968
West,WestSouth,wind,h0481,scenarioB,avaConv,0.125594761
West,WestSouth,wind,h0482,scenarioB,avaConv,0.12862676
West,WestSouth,wind,h0483,scenarioB,avaConv,0.139716157
West,WestSouth,wind,h0484,scenarioB,avaConv,0.153936109
West,WestSouth,wind,h0485,scenarioB,avaConv,0.168758688
West,WestSouth,wind,h0486,scenarioB,avaConv,0.159891902
West,WestSouth,wind,h0487,scenarioB,avaConv,0.163933843
West,WestSouth,wind,h0488,scenarioB,avaConv,0.162376582
West,WestSouth,wind,h0489,scenarioB,avaConv,0.164640399
West,WestSouth,wind,h0490,scenarioB,avaConv,0.147470519
West,WestSouth,wind,h0491,scenarioB,avaConv,0.127729414
West,WestSouth,wind,h0492,scenarioB,avaConv,0.103354906
West,WestSouth,wind,h0493,scenarioB,avaConv,0.080768021
West,WestSouth,wind,h0494,scenarioB,avaConv,0.069721484
West,WestSouth,wind,h0495,scenarioB,avaConv,0.068605489
West,WestSouth,wind,h0496,scenarioB,avaConv,0.065205452
West,WestSouth,wind,h0497,scenarioB,avaConv,0.077001756
West,WestSouth,wind,h0498,scenarioB,avaConv,0.090112737
West,WestSouth,wind,h0499,scenarioB,avaConv,0.105131709
West,WestSouth,wind,h0500,scenarioB,avaConv,0.117471999
West,WestSouth,wind,h0501,scenarioB,avaConv,0.106024071
West,WestSouth,wind,h0502,scenarioB,avaConv,0.102315232
West,WestSouth,wind,h0503,scenarioB,avaConv,0.101263225
West,WestSouth,wind,h0504,scenarioB,avaConv,0.10058074
West,WestSouth,wind,h0505,scenarioB,avaConv,0.111582793
West,WestSouth,wind,h0506,scenarioB,avaConv,0.106976837
West,WestSouth,wind,h0507,scenarioB,avaConv,0.109669396
West,WestSouth,wind,h0508,scenarioB,avaConv,0.1096377
West,WestSouth,wind,h0509,scenarioB,avaConv,0.102963443
West,WestSouth,wind,h0510,scenarioB,avaConv,0.102531531
West,WestSouth,wind,h0511,scenarioB,avaConv,0.092039888
West,WestSouth,wind,h0512,scenarioB,avaConv,0.091114823
West,WestSouth,wind,h0513,scenarioB,avaConv,0.079868896
West,WestSouth,wind,h0514,scenarioB,avaConv,0.079065112
West,WestSouth,wind,h0515,scenarioB,avaConv,0.06912602
West,WestSouth,wind,h0516,scenarioB,avaConv,0.055884059
West,WestSouth,wind,h0517,scenarioB,avaConv,0.051097018
West,WestSouth,wind,h0518,scenarioB,avaConv,0.057438068
West,WestSouth,wind,h0519,scenarioB,avaConv,0.063524311
West,WestSouth,wind,h0520,scenarioB,avaConv,0.084738108
West,WestSouth,wind,h0521,scenarioB,avaConv,0.109069782
West,WestSouth,wind,h0522,scenarioB,avaConv,0.123874147
West,WestSouth,wind,h0523,scenarioB,avaConv,0.131925176
West,WestSouth,wind,h0524,scenarioB,avaConv,0.144618415
West,WestSouth,wind,h0525,scenarioB,avaConv,0.160795147
West,WestSouth,wind,h0526,scenarioB,avaConv,0.168752621
West,WestSouth,wind,h0527,scenarioB,avaConv,0.175008415
West,WestSouth,wind,h0528,scenarioB,avaConv,0.176713835
West,WestSouth,wind,h0529,scenarioB,avaConv,0.165080952
West,WestSouth,wind,h0530,scenarioB,avaConv,0.162485292
West,WestSouth,wind,h0531,scenarioB,avaConv,0.137338208
West,WestSouth,wind,h0532,scenarioB,avaConv,0.135143127
West,WestSouth,wind,h0533,scenarioB,avaConv,0.128424236
West,WestSouth,wind,h0534,scenarioB,avaConv,0.113243083
West,WestSouth,wind,h0535,scenarioB,avaConv,0.122418883
West,WestSouth,wind,h0536,scenarioB,avaConv,0.110987515
West,WestSouth,wind,h0537,scenarioB,avaConv,0.106282248
West,WestSouth,wind,h0538,scenarioB,avaConv,0.092015714
West,WestSouth,wind,h0539,scenarioB,avaConv,0.081014666
West,WestSouth,wind,h0540,scenarioB,avaConv,0.071537535
West,WestSouth,wind,h0541,scenarioB,avaConv,0.067654505
West,WestSouth,wind,h0542,scenarioB,avaConv,0.072341821
West,WestSouth,wind,h0543,scenarioB,avaConv,0.069902657
West,WestSouth,wind,h0544,scenarioB,avaConv,0.070924057
West,WestSouth,wind,h0545,scenarioB,avaConv,0.071625457
West,WestSouth,wind,h0546,scenarioB,avaConv,0.079757323
West,WestSouth,wind,h0547,scenarioB,avaConv,0.08942195
West,WestSouth,wind,h0548,scenarioB,avaConv,0.100676578
West,WestSouth,wind,h0549,scenarioB,avaConv,0.11041228
West,WestSouth,wind,h0550,scenarioB,avaConv,0.127541989
West,WestSouth,wind,h0551,scenarioB,avaConv,0.13602455
West,WestSouth,wind,h0552,scenarioB,avaConv,0.152017768
West,WestSouth,wind,h0553,scenarioB,avaConv,0.186216654
West,WestSouth,wind,h0554,scenarioB,avaConv,0.217957767
West,WestSouth,wind,h0555,scenarioB,avaConv,0.237549147
West,WestSouth,wind,h0556,scenarioB,avaConv,0.252601491
West,WestSouth,wind,h0557,scenarioB,avaConv,0.277985536
West,WestSouth,wind,h0558,scenarioB,avaConv,0.293500012
West,WestSouth,wind,h0559,scenarioB,avaConv,0.322849147
West,WestSouth,wind,h0560,scenarioB,avaConv,0.337738992
West,WestSouth,wind,h0561,scenarioB,avaConv,0.356753648
West,WestSouth,wind,h0562,scenarioB,avaConv,0.334790815
West,WestSouth,wind,h0563,scenarioB,avaConv,0.340104903
West,WestSouth,wind,h0564,scenarioB,avaConv,0.336256166
West,WestSouth,wind,h0565,scenarioB,avaConv,0.366168085
West,WestSouth,wind,h0566,scenarioB,avaConv,0.393117757
West,WestSouth,wind,h0567,scenarioB,avaConv,0.414267737
West,WestSouth,wind,h0568,scenarioB,avaConv,0.419641304
West,WestSouth,wind,h0569,scenarioB,avaConv,0.388501399
West,WestSouth,wind,h0570,scenarioB,avaConv,0.361259687
West,WestSouth,wind,h0571,scenarioB,avaConv,0.338724259
West,WestSouth,wind,h0572,scenarioB,avaConv,0.311712843
West,WestSouth,wind,h0573,scenarioB,avaConv,0.295542594
West,WestSouth,wind,h0574,scenarioB,avaConv,0.280917231
West,WestSouth,wind,h0575,scenarioB,avaConv,0.260126481
West,WestSouth,wind,h0576,scenarioB,avaConv,0.253189824
West,WestSouth,wind,h0577,scenarioB,avaConv,0.22748456
West,WestSouth,wind,h0578,scenarioB,avaConv,0.214099207
West,WestSouth,wind,h0579,scenarioB,avaConv,0.194253703
West,WestSouth,wind,h0580,scenarioB,avaConv,0.176683464
West,WestSouth,wind,h0581,scenarioB,avaConv,0.171656867
West,WestSouth,wind,h0582,scenarioB,avaConv,0.165811931
West,WestSouth,wind,h0583,scenarioB,avaConv,0.164158294
West,WestSouth,wind,h0584,scenarioB,avaConv,0.146053328
West,WestSouth,wind,h0585,scenarioB,avaConv,0.135006128
West,WestSouth,wind,h0586,scenarioB,avaConv,0.112144609
West,WestSouth,wind,h0587,scenarioB,avaConv,0.113365308
West,WestSouth,wind,h0588,scenarioB,avaConv,0.098676362
West,WestSouth,wind,h0589,scenarioB,avaConv,0.104067127
West,WestSouth,wind,h0590,scenarioB,avaConv,0.094764078
West,WestSouth,wind,h0591,scenarioB,avaConv,0.100956474
West,WestSouth,wind,h0592,scenarioB,avaConv,0.107795815
West,WestSouth,wind,h0593,scenarioB,avaConv,0.109163463
West,WestSouth,wind,h0594,scenarioB,avaConv,0.0991131
West,WestSouth,wind,h0595,scenarioB,avaConv,0.105088953
West,WestSouth,wind,h0596,scenarioB,avaConv,0.122176305
West,WestSouth,wind,h0597,scenarioB,avaConv,0.144894038
West,WestSouth,wind,h0598,scenarioB,avaConv,0.155129062
West,WestSouth,wind,h0599,scenarioB,avaConv,0.166896098
West,WestSouth,wind,h0600,scenarioB,avaConv,0.171273642
West,WestSouth,wind,h0601,scenarioB,avaConv,0.175830938
West,WestSouth,wind,h0602,scenarioB,avaConv,0.184028024
West,WestSouth,wind,h0603,scenarioB,avaConv,0.218062801
West,WestSouth,wind,h0604,scenarioB,avaConv,0.216762309
West,WestSouth,wind,h0605,scenarioB,avaConv,0.249620154
West,WestSouth,wind,h0606,scenarioB,avaConv,0.259666205
West,WestSouth,wind,h0607,scenarioB,avaConv,0.278941677
West,WestSouth,wind,h0608,scenarioB,avaConv,0.279650325
West,WestSouth,wind,h0609,scenarioB,avaConv,0.303861654
West,WestSouth,wind,h0610,scenarioB,avaConv,0.31059073
West,WestSouth,wind,h0611,scenarioB,avaConv,0.312899712
West,WestSouth,wind,h0612,scenarioB,avaConv,0.306178604
West,WestSouth,wind,h0613,scenarioB,avaConv,0.316089374
West,WestSouth,wind,h0614,scenarioB,avaConv,0.304229041
West,WestSouth,wind,h0615,scenarioB,avaConv,0.308817178
West,WestSouth,wind,h0616,scenarioB,avaConv,0.29616189
West,WestSouth,wind,h0617,scenarioB,avaConv,0.29728168
West,WestSouth,wind,h0618,scenarioB,avaConv,0.314595583
West,WestSouth,wind,h0619,scenarioB,avaConv,0.321854909
West,WestSouth,wind,h0620,scenarioB,avaConv,0.339754708
West,WestSouth,wind,h0621,scenarioB,avaConv,0.336103451
West,WestSouth,wind,h0622,scenarioB,avaConv,0.317303084
West,WestSouth,wind,h0623,scenarioB,avaConv,0.279737749
West,WestSouth,wind,h0624,scenarioB,avaConv,0.298478771
West,WestSouth,wind,h0625,scenarioB,avaConv,0.293358136
West,WestSouth,wind,h0626,scenarioB,avaConv,0.247852319
West,WestSouth,wind,h0627,scenarioB,avaConv,0.231743229
West,WestSouth,wind,h0628,scenarioB,avaConv,0.218516491
West,WestSouth,wind,h0629,scenarioB,avaConv,0.224936506
West,WestSouth,wind,h0630,scenarioB,avaConv,0.202701074
West,WestSouth,wind,h0631,scenarioB,avaConv,0.192003164
West,WestSouth,wind,h0632,scenarioB,avaConv,0.19916836
West,WestSouth,wind,h0633,scenarioB,avaConv,0.167979843
West,WestSouth,wind,h0634,scenarioB,avaConv,0.15918494
West,WestSouth,wind,h0635,scenarioB,avaConv,0.136379867
West,WestSouth,wind,h0636,scenarioB,avaConv,0.123064005
West,WestSouth,wind,h0637,scenarioB,avaConv,0.112609421
West,WestSouth,wind,h0638,scenarioB,avaConv,0.129993679
West,WestSouth,wind,h0639,scenarioB,avaConv,0.127876863
West,WestSouth,wind,h0640,scenarioB,avaConv,0.134832929
West,WestSouth,wind,h0641,scenarioB,avaConv,0.133813928
West,WestSouth,wind,h0642,scenarioB,avaConv,0.119820815
West,WestSouth,wind,h0643,scenarioB,avaConv,0.125546033
West,WestSouth,wind,h0644,scenarioB,avaConv,0.140041385
West,WestSouth,wind,h0645,scenarioB,avaConv,0.151028825
West,WestSouth,wind,h0646,scenarioB,avaConv,0.149392672
West,WestSouth,wind,h0647,scenarioB,avaConv,0.16623411
West,WestSouth,wind,h0648,scenarioB,avaConv,0.17950204
West,WestSouth,wind,h0649,scenarioB,avaConv,0.168676037
West,WestSouth,wind,h0650,scenarioB,avaConv,0.189363883
West,WestSouth,wind,h0651,scenarioB,avaConv,0.199087206
West,WestSouth,wind,h0652,scenarioB,avaConv,0.24089936
West,WestSouth,wind,h0653,scenarioB,avaConv,0.264274778
West,WestSouth,wind,h0654,scenarioB,avaConv,0.30973388
West,WestSouth,wind,h0655,scenarioB,avaConv,0.327844434
West,WestSouth,wind,h0656,scenarioB,avaConv,0.379852347
West,WestSouth,wind,h0657,scenarioB,avaConv,0.442540898
West,WestSouth,wind,h0658,scenarioB,avaConv,0.5059879
West,WestSouth,wind,h0659,scenarioB,avaConv,0.528402436
West,WestSouth,wind,h0660,scenarioB,avaConv,0.582673701
West,WestSouth,wind,h0661,scenarioB,avaConv,0.665789173
West,WestSouth,wind,h0662,scenarioB,avaConv,0.738717741
West,WestSouth,wind,h0663,scenarioB,avaConv,0.710524541
West,WestSouth,wind,h0664,scenarioB,avaConv,0.722576646
West,WestSouth,wind,h0665,scenarioB,avaConv,0.771528987
West,WestSouth,wind,h0666,scenarioB,avaConv,0.778413136
West,WestSouth,wind,h0667,scenarioB,avaConv,0.712071514
West,WestSouth,wind,h0668,scenarioB,avaConv,0.678742732
West,WestSouth,wind,h0669,scenarioB,avaConv,0.659421986
West,WestSouth,wind,h0670,scenarioB,avaConv,0.583097256
West,WestSouth,wind,h0671,scenarioB,avaConv,0.503522779
West,WestSouth,wind,h0672,scenarioB,avaConv,0.439683736
West,WestSouth,wind,h0673,scenarioB,avaConv,0.449635926
West,WestSouth,wind,h0674,scenarioB,avaConv,0.418599759
West,WestSouth,wind,h0675,scenarioB,avaConv,0.478539908
West,WestSouth,wind,h0676,scenarioB,avaConv,0.479526468
West,WestSouth,wind,h0677,scenarioB,avaConv,0.51343759
West,WestSouth,wind,h0678,scenarioB,avaConv,0.498578404
West,WestSouth,wind,h0679,scenarioB,avaConv,0.541466352
West,WestSouth,wind,h0680,scenarioB,avaConv,0.527684569
West,WestSouth,wind,h0681,scenarioB,avaConv,0.537583159
West,WestSouth,wind,h0682,scenarioB,avaConv,0.574916746
West,WestSouth,wind,h0683,scenarioB,avaConv,0.576209522
West,WestSouth,wind,h0684,scenarioB,avaConv,0.595631744
West,WestSouth,wind,h0685,scenarioB,avaConv,0.603207354
West,WestSouth,wind,h0686,scenarioB,avaConv,0.605442617
West,WestSouth,wind,h0687,scenarioB,avaConv,0.607428263
West,WestSouth,wind,h0688,scenarioB,avaConv,0.641128868
West,WestSouth,wind,h0689,scenarioB,avaConv,0.630862216
West,WestSouth,wind,h0690,scenarioB,avaConv,0.577808255
West,WestSouth,wind,h0691,scenarioB,avaConv,0.561031352
West,WestSouth,wind,h0692,scenarioB,avaConv,0.588850641
West,WestSouth,wind,h0693,scenarioB,avaConv,0.652932366
West,WestSouth,wind,h0694,scenarioB,avaConv,0.669298956
West,WestSouth,wind,h0695,scenarioB,avaConv,0.663053955
West,WestSouth,wind,h0696,scenarioB,avaConv,0.664220224
West,WestSouth,wind,h0697,scenarioB,avaConv,0.596280001
West,WestSouth,wind,h0698,scenarioB,avaConv,0.589232954
West,WestSouth,wind,h0699,scenarioB,avaConv,0.587579797
West,WestSouth,wind,h0700,scenarioB,avaConv,0.557365518
West,WestSouth,wind,h0701,scenarioB,avaConv,0.579108865
West,WestSouth,wind,h0702,scenarioB,avaConv,0.540260117
West,WestSouth,wind,h0703,scenarioB,avaConv,0.537805173
West,WestSouth,wind,h0704,scenarioB,avaConv,0.578352262
West,WestSouth,wind,h0705,scenarioB,avaConv,0.550525549
West,WestSouth,wind,h0706,scenarioB,avaConv,0.566662963
West,WestSouth,wind,h0707,scenarioB,avaConv,0.523454081
West,WestSouth,wind,h0708,scenarioB,avaConv,0.512348165
West,WestSouth,wind,h0709,scenarioB,avaConv,0.528115453
West,WestSouth,wind,h0710,scenarioB,avaConv,0.46185651
West,WestSouth,wind,h0711,scenarioB,avaConv,0.45375013
West,WestSouth,wind,h0712,scenarioB,avaConv,0.396410438
West,WestSouth,wind,h0713,scenarioB,avaConv,0.356740288
West,WestSouth,wind,h0714,scenarioB,avaConv,0.281867249
West,WestSouth,wind,h0715,scenarioB,avaConv,0.247408554
West,WestSouth,wind,h0716,scenarioB,avaConv,0.211586216
West,WestSouth,wind,h0717,scenarioB,avaConv,0.184655221
West,WestSouth,wind,h0718,scenarioB,avaConv,0.173545084
West,WestSouth,wind,h0719,scenarioB,avaConv,0.175560359
West,WestSouth,wind,h0720,scenarioB,avaConv,0.180493156
West,WestSouth,wind,h0721,scenarioB,avaConv,0.175491301
West,WestSouth,wind,h0722,scenarioB,avaConv,0.172356811
West,WestSouth,wind,h0723,scenarioB,avaConv,0.161342212
West,WestSouth,wind,h0724,scenarioB,avaConv,0.156100544
West,WestSouth,wind,h0725,scenarioB,avaConv,0.165443634
West,WestSouth,wind,h0726,scenarioB,avaConv,0.14297538
West,WestSouth,wind,h0727,scenarioB,avaConv,0.154456047
West,WestSouth,wind,h0728,scenarioB,avaConv,0.167574499
West,WestSouth,wind,h0729,scenarioB,avaConv,0.163590894
West,WestSouth,wind,h0730,scenarioB,avaConv,0.177137823
West,WestSouth,wind,h0731,scenarioB,avaConv,0.19268701
West,WestSouth,wind,h0732,scenarioB,avaConv,0.200638151
West,WestSouth,wind,h0733,scenarioB,avaConv,0.227258372
West,WestSouth,wind,h0734,scenarioB,avaConv,0.269264246
West,WestSouth,wind,h0735,scenarioB,avaConv,0.315345412
West,WestSouth,wind,h0736,scenarioB,avaConv,0.305258847
West,WestSouth,wind,h0737,scenarioB,avaConv,0.358214449
West,WestSouth,wind,h0738,scenarioB,avaConv,0.355085136
West,WestSouth,wind,h0739,scenarioB,avaConv,0.384605433
West,WestSouth,wind,h0740,scenarioB,avaConv,0.421925329
West,WestSouth,wind,h0741,scenarioB,avaConv,0.401804639
West,WestSouth,wind,h0742,scenarioB,avaConv,0.417467773
West,WestSouth,wind,h0743,scenarioB,avaConv,0.399924441
West,WestSouth,wind,h0744,scenarioB,avaConv,0.408501585
West,WestSouth,wind,h0745,scenarioB,avaConv,0.432995584
West,WestSouth,wind,h0746,scenarioB,avaConv,0.429645871
West,WestSouth,wind,h0747,scenarioB,avaConv,0.439431532
West,WestSouth,wind,h0748,scenarioB,avaConv,0.442181202
West,WestSouth,wind,h0749,scenarioB,avaConv,0.459782989
West,WestSouth,wind,h0750,scenarioB,avaConv,0.482575225
West,WestSouth,wind,h0751,scenarioB,avaConv,0.484698887
West,WestSouth,wind,h0752,scenarioB,avaConv,0.474816504
West,WestSouth,wind,h0753,scenarioB,avaConv,0.487692333
West,WestSouth,wind,h0754,scenarioB,avaConv,0.499432158
West,WestSouth,wind,h0755,scenarioB,avaConv,0.485624925
West,WestSouth,wind,h0756,scenarioB,avaConv,0.516528448
West,WestSouth,wind,h0757,scenarioB,avaConv,0.539255786
West,WestSouth,wind,h0758,scenarioB,avaConv,0.600843776
West,WestSouth,wind,h0759,scenarioB,avaConv,0.592474729
West,WestSouth,wind,h0760,scenarioB,avaConv,0.621453175
West,WestSouth,wind,h0761,scenarioB,avaConv,0.616789478
West,WestSouth,wind,h0762,scenarioB,avaConv,0.563141075
West,WestSouth,wind,h0763,scenarioB,avaConv,0.526108143
West,WestSouth,wind,h0764,scenarioB,avaConv,0.529921204
West,WestSouth,wind,h0765,scenarioB,avaConv,0.511487383
West,WestSouth,wind,h0766,scenarioB,avaConv,0.450123662
West,WestSouth,wind,h0767,scenarioB,avaConv,0.415527989
West,WestSouth,wind,h0768,scenarioB,avaConv,0.394610378
West,WestSouth,wind,h0769,scenarioB,avaConv,0.345803827
West,WestSouth,wind,h0770,scenarioB,avaConv,0.296034057
West,WestSouth,wind,h0771,scenarioB,avaConv,0.246785526
West,WestSouth,wind,h0772,scenarioB,avaConv,0.212932582
West,WestSouth,wind,h0773,scenarioB,avaConv,0.18643628
West,WestSouth,wind,h0774,scenarioB,avaConv,0.160734041
West,WestSouth,wind,h0775,scenarioB,avaConv,0.13087336
West,WestSouth,wind,h0776,scenarioB,avaConv,0.118318166
West,WestSouth,wind,h0777,scenarioB,avaConv,0.097531334
West,WestSouth,wind,h0778,scenarioB,avaConv,0.081472692
West,WestSouth,wind,h0779,scenarioB,avaConv,0.070765514
West,WestSouth,wind,h0780,scenarioB,avaConv,0.055449209
West,WestSouth,wind,h0781,scenarioB,avaConv,0.061905271
West,WestSouth,wind,h0782,scenarioB,avaConv,0.067091494
West,WestSouth,wind,h0783,scenarioB,avaConv,0.06558082
West,WestSouth,wind,h0784,scenarioB,avaConv,0.053608797
West,WestSouth,wind,h0785,scenarioB,avaConv,0.040248594
West,WestSouth,wind,h0786,scenarioB,avaConv,0.029783638
West,WestSouth,wind,h0787,scenarioB,avaConv,0.025040782
West,WestSouth,wind,h0788,scenarioB,avaConv,0.024068114
West,WestSouth,wind,h0789,scenarioB,avaConv,0.025964798
West,WestSouth,wind,h0790,scenarioB,avaConv,0.027494909
West,WestSouth,wind,h0791,scenarioB,avaConv,0.026533547
West,WestSouth,wind,h0792,scenarioB,avaConv,0.027773428
West,WestSouth,wind,h0793,scenarioB,avaConv,0.027786515
West,WestSouth,wind,h0794,scenarioB,avaConv,0.031102925
West,WestSouth,wind,h0795,scenarioB,avaConv,0.032633474
West,WestSouth,wind,h0796,scenarioB,avaConv,0.032653187
West,WestSouth,wind,h0797,scenarioB,avaConv,0.032782859
West,WestSouth,wind,h0798,scenarioB,avaConv,0.034355831
West,WestSouth,wind,h0799,scenarioB,avaConv,0.032477752
West,WestSouth,wind,h0800,scenarioB,avaConv,0.03058153
West,WestSouth,wind,h0801,scenarioB,avaConv,0.030382712
West,WestSouth,wind,h0802,scenarioB,avaConv,0.026324707
West,WestSouth,wind,h0803,scenarioB,avaConv,0.024990125
West,WestSouth,wind,h0804,scenarioB,avaConv,0.022515659
West,WestSouth,wind,h0805,scenarioB,avaConv,0.032383404
