scenario,region_1,region_2,carrier_1,carrier_2,timestep_4,parameter,value,comment
all,West,WestSouth,heat,districtHeat,h4900,genUp,0.120825391,
all,West,WestSouth,heat,districtHeat,h4901,genUp,0.149111775,
all,West,WestSouth,heat,districtHeat,h4902,genUp,0.138222376,
all,West,WestSouth,heat,districtHeat,h4903,genUp,0.133276287,
all,West,WestSouth,heat,districtHeat,h4904,genUp,0.123428179,
all,West,WestSouth,heat,districtHeat,h4905,genUp,0.114751104,
all,West,WestSouth,heat,districtHeat,h4906,genUp,0.101172011,
all,West,WestSouth,heat,districtHeat,h4907,genUp,0.094967981,
all,West,WestSouth,heat,districtHeat,h4908,genUp,0.088850858,
all,West,WestSouth,heat,districtHeat,h4909,genUp,0.090108798,
all,West,WestSouth,heat,districtHeat,h4910,genUp,0.090108798,
all,West,WestSouth,heat,districtHeat,h4911,genUp,0.100043813,
all,West,WestSouth,heat,districtHeat,h4912,genUp,0.098698966,
all,West,WestSouth,heat,districtHeat,h4913,genUp,0.104902996,
all,West,WestSouth,heat,districtHeat,h4914,genUp,0.113493164,
all,West,WestSouth,heat,districtHeat,h4915,genUp,0.117224149,
all,West,WestSouth,heat,districtHeat,h4916,genUp,0.101085104,
all,West,WestSouth,heat,districtHeat,h4917,genUp,0.088763951,
all,West,WestSouth,heat,districtHeat,h4918,genUp,0.064121645,
all,West,WestSouth,heat,districtHeat,h4919,genUp,0.075401507,
all,West,WestSouth,heat,districtHeat,h4920,genUp,0.075401507,
all,West,WestSouth,heat,districtHeat,h4921,genUp,0.075488414,
all,West,WestSouth,heat,districtHeat,h4922,genUp,0.07900275,
all,West,WestSouth,heat,districtHeat,h4923,genUp,0.119697194,
all,West,WestSouth,heat,districtHeat,h4924,genUp,0.199828141,
all,West,WestSouth,heat,districtHeat,h4925,genUp,0.219046987,
all,West,WestSouth,heat,districtHeat,h4926,genUp,0.182431156,
all,West,WestSouth,heat,districtHeat,h4927,genUp,0.204946809,
all,West,WestSouth,heat,districtHeat,h4928,genUp,0.198829686,
all,West,WestSouth,heat,districtHeat,h4929,genUp,0.144252593,
all,West,WestSouth,heat,districtHeat,h4930,genUp,0.150586365,
all,West,WestSouth,heat,districtHeat,h4931,genUp,0.138178305,
all,West,WestSouth,heat,districtHeat,h4932,genUp,0.145727182,
all,West,WestSouth,heat,districtHeat,h4933,genUp,0.096096179,
all,West,WestSouth,heat,districtHeat,h4934,genUp,0.108417332,
all,West,WestSouth,heat,districtHeat,h4935,genUp,0.123341272,
all,West,WestSouth,heat,districtHeat,h4936,genUp,0.139523152,
all,West,WestSouth,heat,districtHeat,h4937,genUp,0.152972503,
all,West,WestSouth,heat,districtHeat,h4938,genUp,0.178959656,
all,West,WestSouth,heat,districtHeat,h4939,genUp,0.178959656,
all,West,WestSouth,heat,districtHeat,h4940,genUp,0.159089626,
all,West,WestSouth,heat,districtHeat,h4941,genUp,0.130803242,
all,West,WestSouth,heat,districtHeat,h4942,genUp,0.097483861,
all,West,WestSouth,heat,districtHeat,h4943,genUp,0.118395182,
all,West,WestSouth,heat,districtHeat,h4944,genUp,0.107289134,
all,West,WestSouth,heat,districtHeat,h4945,genUp,0.118568996,
all,West,WestSouth,heat,districtHeat,h4946,genUp,0.126942514,
all,West,WestSouth,heat,districtHeat,h4947,genUp,0.21817951,
all,West,WestSouth,heat,districtHeat,h4948,genUp,0.397226073,
all,West,WestSouth,heat,districtHeat,h4949,genUp,0.439698307,
all,West,WestSouth,heat,districtHeat,h4950,genUp,0.369894073,
all,West,WestSouth,heat,districtHeat,h4951,genUp,0.347767648,
all,West,WestSouth,heat,districtHeat,h4952,genUp,0.349199402,
all,West,WestSouth,heat,districtHeat,h4953,genUp,0.291021066,
all,West,WestSouth,heat,districtHeat,h4954,genUp,0.270022838,
all,West,WestSouth,heat,districtHeat,h4955,genUp,0.237831655,
all,West,WestSouth,heat,districtHeat,h4956,genUp,0.245467439,
all,West,WestSouth,heat,districtHeat,h4957,genUp,0.236877271,
all,West,WestSouth,heat,districtHeat,h4958,genUp,0.239263409,
all,West,WestSouth,heat,districtHeat,h4959,genUp,0.255315547,
all,West,WestSouth,heat,districtHeat,h4960,genUp,0.254100443,
all,West,WestSouth,heat,districtHeat,h4961,genUp,0.279957853,
all,West,WestSouth,heat,districtHeat,h4962,genUp,0.308201402,
all,West,WestSouth,heat,districtHeat,h4963,genUp,0.324383282,
all,West,WestSouth,heat,districtHeat,h4964,genUp,0.302040207,
all,West,WestSouth,heat,districtHeat,h4965,genUp,0.244122592,
all,West,WestSouth,heat,districtHeat,h4966,genUp,0.162733704,
all,West,WestSouth,heat,districtHeat,h4967,genUp,0.113622906,
all,West,WestSouth,heat,districtHeat,h4968,genUp,0.100043813,
all,West,WestSouth,heat,districtHeat,h4969,genUp,0.096399735,
all,West,WestSouth,heat,districtHeat,h4970,genUp,0.132234996,
all,West,WestSouth,heat,districtHeat,h4971,genUp,0.199957884,
all,West,WestSouth,heat,districtHeat,h4972,genUp,0.30959032,
all,West,WestSouth,heat,districtHeat,h4973,genUp,0.352149461,
all,West,WestSouth,heat,districtHeat,h4974,genUp,0.315837185,
all,West,WestSouth,heat,districtHeat,h4975,genUp,0.315966928,
all,West,WestSouth,heat,districtHeat,h4976,genUp,0.296270712,
all,West,WestSouth,heat,districtHeat,h4977,genUp,0.248027391,
all,West,WestSouth,heat,districtHeat,h4978,genUp,0.212105223,
all,West,WestSouth,heat,districtHeat,h4979,genUp,0.207159133,
all,West,WestSouth,heat,districtHeat,h4980,genUp,0.208590887,
all,West,WestSouth,heat,districtHeat,h4981,genUp,0.200000719,
all,West,WestSouth,heat,districtHeat,h4982,genUp,0.201128917,
all,West,WestSouth,heat,districtHeat,h4983,genUp,0.210977025,
all,West,WestSouth,heat,districtHeat,h4984,genUp,0.20850398,
all,West,WestSouth,heat,districtHeat,h4985,genUp,0.239350316,
all,West,WestSouth,heat,districtHeat,h4986,genUp,0.266465667,
all,West,WestSouth,heat,districtHeat,h4987,genUp,0.266465667,
all,West,WestSouth,heat,districtHeat,h4988,genUp,0.251584562,
all,West,WestSouth,heat,districtHeat,h4989,genUp,0.19978407,
all,West,WestSouth,heat,districtHeat,h4990,genUp,0.138178305,
all,West,WestSouth,heat,districtHeat,h4991,genUp,0.125857152,
all,West,WestSouth,heat,districtHeat,h4992,genUp,0.125944059,
all,West,WestSouth,heat,districtHeat,h4993,genUp,0.122299981,
all,West,WestSouth,heat,districtHeat,h4994,genUp,0.16798335,
all,West,WestSouth,heat,districtHeat,h4995,genUp,0.244296406,
all,West,WestSouth,heat,districtHeat,h4996,genUp,0.348723267,
all,West,WestSouth,heat,districtHeat,h4997,genUp,0.430978397,
all,West,WestSouth,heat,districtHeat,h4998,genUp,0.388548998,
all,West,WestSouth,heat,districtHeat,h4999,genUp,0.372626603,
all,West,WestSouth,heat,districtHeat,h5000,genUp,0.352930387,
all,West,WestSouth,heat,districtHeat,h5001,genUp,0.298483036,
all,West,WestSouth,heat,districtHeat,h5002,genUp,0.258829883,
all,West,WestSouth,heat,districtHeat,h5003,genUp,0.24776667,
all,West,WestSouth,heat,districtHeat,h5004,genUp,0.249198424,
all,West,WestSouth,heat,districtHeat,h5005,genUp,0.244339241,
all,West,WestSouth,heat,districtHeat,h5006,genUp,0.245467439,
all,West,WestSouth,heat,districtHeat,h5007,genUp,0.262777517,
all,West,WestSouth,heat,districtHeat,h5008,genUp,0.252842502,
all,West,WestSouth,heat,districtHeat,h5009,genUp,0.289805961,
all,West,WestSouth,heat,districtHeat,h5010,genUp,0.323125342,
all,West,WestSouth,heat,districtHeat,h5011,genUp,0.316921312,
all,West,WestSouth,heat,districtHeat,h5012,genUp,0.30815733,
all,West,WestSouth,heat,districtHeat,h5013,genUp,0.244122592,
all,West,WestSouth,heat,districtHeat,h5014,genUp,0.172581812,
all,West,WestSouth,heat,districtHeat,h5015,genUp,0.154230443,
all,West,WestSouth,heat,districtHeat,h5016,genUp,0.14811332,
all,West,WestSouth,heat,districtHeat,h5017,genUp,0.144469242,
all,West,WestSouth,heat,districtHeat,h5018,genUp,0.200087626,
all,West,WestSouth,heat,districtHeat,h5019,genUp,0.27878682,
all,West,WestSouth,heat,districtHeat,h5020,genUp,0.391716942,
all,West,WestSouth,heat,districtHeat,h5021,genUp,0.489937303,
all,West,WestSouth,heat,districtHeat,h5022,genUp,0.447594811,
all,West,WestSouth,heat,districtHeat,h5023,genUp,0.433017263,
all,West,WestSouth,heat,districtHeat,h5024,genUp,0.409590062,
all,West,WestSouth,heat,districtHeat,h5025,genUp,0.351411726,
all,West,WestSouth,heat,districtHeat,h5026,genUp,0.303168405,
all,West,WestSouth,heat,districtHeat,h5027,genUp,0.292105192,
all,West,WestSouth,heat,districtHeat,h5028,genUp,0.299654069,
all,West,WestSouth,heat,districtHeat,h5029,genUp,0.288677763,
all,West,WestSouth,heat,districtHeat,h5030,genUp,0.289805961,
all,West,WestSouth,heat,districtHeat,h5031,genUp,0.309589084,
all,West,WestSouth,heat,districtHeat,h5032,genUp,0.303298148,
all,West,WestSouth,heat,districtHeat,h5033,genUp,0.340348513,
all,West,WestSouth,heat,districtHeat,h5034,genUp,0.379785017,
all,West,WestSouth,heat,districtHeat,h5035,genUp,0.37969811,
all,West,WestSouth,heat,districtHeat,h5036,genUp,0.364817005,
all,West,WestSouth,heat,districtHeat,h5037,genUp,0.288461114,
all,West,WestSouth,heat,districtHeat,h5038,genUp,0.198482059,
all,West,WestSouth,heat,districtHeat,h5039,genUp,0.176399704,
all,West,WestSouth,heat,districtHeat,h5040,genUp,0.170282581,
all,West,WestSouth,heat,districtHeat,h5041,genUp,0.170369488,
all,West,WestSouth,heat,districtHeat,h5042,genUp,0.222256887,
all,West,WestSouth,heat,districtHeat,h5043,genUp,0.317008219,
all,West,WestSouth,heat,districtHeat,h5044,genUp,0.438528509,
all,West,WestSouth,heat,districtHeat,h5045,genUp,0.546596978,
all,West,WestSouth,heat,districtHeat,h5046,genUp,0.498137363,
all,West,WestSouth,heat,districtHeat,h5047,genUp,0.4872908,
all,West,WestSouth,heat,districtHeat,h5048,genUp,0.457659569,
all,West,WestSouth,heat,districtHeat,h5049,genUp,0.389633125,
all,West,WestSouth,heat,districtHeat,h5050,genUp,0.337658819,
all,West,WestSouth,heat,districtHeat,h5051,genUp,0.326508699,
all,West,WestSouth,heat,districtHeat,h5052,genUp,0.337875468,
all,West,WestSouth,heat,districtHeat,h5053,genUp,0.323168177,
all,West,WestSouth,heat,districtHeat,h5054,genUp,0.32802736,
all,West,WestSouth,heat,districtHeat,h5055,genUp,0.351541468,
all,West,WestSouth,heat,districtHeat,h5056,genUp,0.347723576,
all,West,WestSouth,heat,districtHeat,h5057,genUp,0.390891065,
all,West,WestSouth,heat,districtHeat,h5058,genUp,0.426596584,
all,West,WestSouth,heat,districtHeat,h5059,genUp,0.424123539,
all,West,WestSouth,heat,districtHeat,h5060,genUp,0.409242434,
all,West,WestSouth,heat,districtHeat,h5061,genUp,0.322951528,
all,West,WestSouth,heat,districtHeat,h5062,genUp,0.22065132,
all,West,WestSouth,heat,districtHeat,h5063,genUp,0.168937734,
all,West,WestSouth,heat,districtHeat,h5064,genUp,0.170282581,
all,West,WestSouth,heat,districtHeat,h5065,genUp,0.172842533,
all,West,WestSouth,heat,districtHeat,h5066,genUp,0.228460917,
all,West,WestSouth,heat,districtHeat,h5067,genUp,0.326943234,
all,West,WestSouth,heat,districtHeat,h5068,genUp,0.456966785,
all,West,WestSouth,heat,districtHeat,h5069,genUp,0.572497224,
all,West,WestSouth,heat,districtHeat,h5070,genUp,0.521651472,
all,West,WestSouth,heat,districtHeat,h5071,genUp,0.509460061,
all,West,WestSouth,heat,districtHeat,h5072,genUp,0.469980722,
all,West,WestSouth,heat,districtHeat,h5073,genUp,0.413147233,
all,West,WestSouth,heat,districtHeat,h5074,genUp,0.357441942,
all,West,WestSouth,heat,districtHeat,h5075,genUp,0.336443714,
all,West,WestSouth,heat,districtHeat,h5076,genUp,0.340348513,
all,West,WestSouth,heat,districtHeat,h5077,genUp,0.33548933,
all,West,WestSouth,heat,districtHeat,h5078,genUp,0.344079498,
all,West,WestSouth,heat,districtHeat,h5079,genUp,0.363862621,
all,West,WestSouth,heat,districtHeat,h5080,genUp,0.356313744,
all,West,WestSouth,heat,districtHeat,h5081,genUp,0.403212218,
all,West,WestSouth,heat,districtHeat,h5082,genUp,0.435186752,
all,West,WestSouth,heat,districtHeat,h5083,genUp,0.435099845,
all,West,WestSouth,heat,districtHeat,h5084,genUp,0.414101617,
all,West,WestSouth,heat,districtHeat,h5085,genUp,0.335272681,
all,West,WestSouth,heat,districtHeat,h5086,genUp,0.223037458,
all,West,WestSouth,heat,districtHeat,h5087,genUp,0.099827164,
all,West,WestSouth,heat,districtHeat,h5088,genUp,0.097441026,
all,West,WestSouth,heat,districtHeat,h5089,genUp,0.139696966,
all,West,WestSouth,heat,districtHeat,h5090,genUp,0.153146317,
all,West,WestSouth,heat,districtHeat,h5091,genUp,0.240652328,
all,West,WestSouth,heat,districtHeat,h5092,genUp,0.37618501,
all,West,WestSouth,heat,districtHeat,h5093,genUp,0.41596755,
all,West,WestSouth,heat,districtHeat,h5094,genUp,0.352583995,
all,West,WestSouth,heat,districtHeat,h5095,genUp,0.370240465,
all,West,WestSouth,heat,districtHeat,h5096,genUp,0.364210249,
all,West,WestSouth,heat,districtHeat,h5097,genUp,0.277441973,
all,West,WestSouth,heat,districtHeat,h5098,genUp,0.27509867,
all,West,WestSouth,heat,districtHeat,h5099,genUp,0.250369458,
all,West,WestSouth,heat,districtHeat,h5100,genUp,0.254274256,
all,West,WestSouth,heat,districtHeat,h5101,genUp,0.189719312,
all,West,WestSouth,heat,districtHeat,h5102,genUp,0.20577145,
all,West,WestSouth,heat,districtHeat,h5103,genUp,0.230543499,
all,West,WestSouth,heat,districtHeat,h5104,genUp,0.25418735,
all,West,WestSouth,heat,districtHeat,h5105,genUp,0.279957853,
all,West,WestSouth,heat,districtHeat,h5106,genUp,0.320739204,
all,West,WestSouth,heat,districtHeat,h5107,genUp,0.320739204,
all,West,WestSouth,heat,districtHeat,h5108,genUp,0.300782267,
all,West,WestSouth,heat,districtHeat,h5109,genUp,0.247940484,
all,West,WestSouth,heat,districtHeat,h5110,genUp,0.177657645,
all,West,WestSouth,heat,districtHeat,h5111,genUp,0.076529705,
all,West,WestSouth,heat,districtHeat,h5112,genUp,0.059219627,
all,West,WestSouth,heat,districtHeat,h5113,genUp,0.066768504,
all,West,WestSouth,heat,districtHeat,h5114,genUp,0.102603765,
all,West,WestSouth,heat,districtHeat,h5115,genUp,0.1580055,
all,West,WestSouth,heat,districtHeat,h5116,genUp,0.2504576,
all,West,WestSouth,heat,districtHeat,h5117,genUp,0.291801636,
all,West,WestSouth,heat,districtHeat,h5118,genUp,0.22438354,
all,West,WestSouth,heat,districtHeat,h5119,genUp,0.224513283,
all,West,WestSouth,heat,districtHeat,h5120,genUp,0.225945037,
all,West,WestSouth,heat,districtHeat,h5121,genUp,0.183818839,
all,West,WestSouth,heat,districtHeat,h5122,genUp,0.169024641,
all,West,WestSouth,heat,districtHeat,h5123,genUp,0.152885596,
all,West,WestSouth,heat,districtHeat,h5124,genUp,0.15431735,
all,West,WestSouth,heat,districtHeat,h5125,genUp,0.145727182,
all,West,WestSouth,heat,districtHeat,h5126,genUp,0.15431735,
all,West,WestSouth,heat,districtHeat,h5127,genUp,0.164165458,
all,West,WestSouth,heat,districtHeat,h5128,genUp,0.165423398,
all,West,WestSouth,heat,districtHeat,h5129,genUp,0.178872749,
all,West,WestSouth,heat,districtHeat,h5130,genUp,0.194795145,
all,West,WestSouth,heat,districtHeat,h5131,genUp,0.211063932,
all,West,WestSouth,heat,districtHeat,h5132,genUp,0.197311025,
all,West,WestSouth,heat,districtHeat,h5133,genUp,0.155445548,
all,West,WestSouth,heat,districtHeat,h5134,genUp,0.102429951,
all,West,WestSouth,heat,districtHeat,h5135,genUp,0.039479339,
all,West,WestSouth,heat,districtHeat,h5136,genUp,0.041952384,
all,West,WestSouth,heat,districtHeat,h5137,genUp,0.034490414,
all,West,WestSouth,heat,districtHeat,h5138,genUp,0.038221399,
all,West,WestSouth,heat,districtHeat,h5139,genUp,0.062863705,
all,West,WestSouth,heat,districtHeat,h5140,genUp,0.108504238,
all,West,WestSouth,heat,districtHeat,h5141,genUp,0.126942514,
all,West,WestSouth,heat,districtHeat,h5142,genUp,0.118439253,
all,West,WestSouth,heat,districtHeat,h5143,genUp,0.113493164,
all,West,WestSouth,heat,districtHeat,h5144,genUp,0.111107026,
all,West,WestSouth,heat,districtHeat,h5145,genUp,0.101172011,
all,West,WestSouth,heat,districtHeat,h5146,genUp,0.085119873,
all,West,WestSouth,heat,districtHeat,h5147,genUp,0.082646828,
all,West,WestSouth,heat,districtHeat,h5148,genUp,0.086377813,
all,West,WestSouth,heat,districtHeat,h5149,genUp,0.083991675,
all,West,WestSouth,heat,districtHeat,h5150,genUp,0.076529705,
all,West,WestSouth,heat,districtHeat,h5151,genUp,0.086377813,
all,West,WestSouth,heat,districtHeat,h5152,genUp,0.086377813,
all,West,WestSouth,heat,districtHeat,h5153,genUp,0.092581843,
all,West,WestSouth,heat,districtHeat,h5154,genUp,0.104902996,
all,West,WestSouth,heat,districtHeat,h5155,genUp,0.104902996,
all,West,WestSouth,heat,districtHeat,h5156,genUp,0.098698966,
all,West,WestSouth,heat,districtHeat,h5157,genUp,0.072711813,
all,West,WestSouth,heat,districtHeat,h5158,genUp,0.051800492,
all,West,WestSouth,heat,districtHeat,h5159,genUp,0.041952384,
all,West,WestSouth,heat,districtHeat,h5160,genUp,0.041952384,
all,West,WestSouth,heat,districtHeat,h5161,genUp,0.038221399,
all,West,WestSouth,heat,districtHeat,h5162,genUp,0.051887399,
all,West,WestSouth,heat,districtHeat,h5163,genUp,0.075184858,
all,West,WestSouth,heat,districtHeat,h5164,genUp,0.120825391,
all,West,WestSouth,heat,districtHeat,h5165,genUp,0.139263667,
all,West,WestSouth,heat,districtHeat,h5166,genUp,0.128287362,
all,West,WestSouth,heat,districtHeat,h5167,genUp,0.123428179,
all,West,WestSouth,heat,districtHeat,h5168,genUp,0.123428179,
all,West,WestSouth,heat,districtHeat,h5169,genUp,0.101172011,
all,West,WestSouth,heat,districtHeat,h5170,genUp,0.091236996,
all,West,WestSouth,heat,districtHeat,h5171,genUp,0.094967981,
all,West,WestSouth,heat,districtHeat,h5172,genUp,0.086377813,
all,West,WestSouth,heat,districtHeat,h5173,genUp,0.090108798,
all,West,WestSouth,heat,districtHeat,h5174,genUp,0.086377813,
all,West,WestSouth,heat,districtHeat,h5175,genUp,0.093839783,
all,West,WestSouth,heat,districtHeat,h5176,genUp,0.090108798,
all,West,WestSouth,heat,districtHeat,h5177,genUp,0.098698966,
all,West,WestSouth,heat,districtHeat,h5178,genUp,0.111020119,
all,West,WestSouth,heat,districtHeat,h5179,genUp,0.114751104,
all,West,WestSouth,heat,districtHeat,h5180,genUp,0.108547074,
all,West,WestSouth,heat,districtHeat,h5181,genUp,0.082646828,
all,West,WestSouth,heat,districtHeat,h5182,genUp,0.051800492,
all,West,WestSouth,heat,districtHeat,h5183,genUp,0.041952384,
all,West,WestSouth,heat,districtHeat,h5184,genUp,0.038221399,
all,West,WestSouth,heat,districtHeat,h5185,genUp,0.032104276,
all,West,WestSouth,heat,districtHeat,h5186,genUp,0.048156414,
all,West,WestSouth,heat,districtHeat,h5187,genUp,0.062863705,
all,West,WestSouth,heat,districtHeat,h5188,genUp,0.108504238,
all,West,WestSouth,heat,districtHeat,h5189,genUp,0.126942514,
all,West,WestSouth,heat,districtHeat,h5190,genUp,0.112235224,
all,West,WestSouth,heat,districtHeat,h5191,genUp,0.107376041,
all,West,WestSouth,heat,districtHeat,h5192,genUp,0.107376041,
all,West,WestSouth,heat,districtHeat,h5193,genUp,0.094967981,
all,West,WestSouth,heat,districtHeat,h5194,genUp,0.081388888,
all,West,WestSouth,heat,districtHeat,h5195,genUp,0.078915843,
all,West,WestSouth,heat,districtHeat,h5196,genUp,0.08026069,
all,West,WestSouth,heat,districtHeat,h5197,genUp,0.083991675,
all,West,WestSouth,heat,districtHeat,h5198,genUp,0.08026069,
all,West,WestSouth,heat,districtHeat,h5199,genUp,0.083991675,
all,West,WestSouth,heat,districtHeat,h5200,genUp,0.090108798,
all,West,WestSouth,heat,districtHeat,h5201,genUp,0.092581843,
all,West,WestSouth,heat,districtHeat,h5202,genUp,0.104902996,
all,West,WestSouth,heat,districtHeat,h5203,genUp,0.104902996,
all,West,WestSouth,heat,districtHeat,h5204,genUp,0.098698966,
all,West,WestSouth,heat,districtHeat,h5205,genUp,0.076442798,
all,West,WestSouth,heat,districtHeat,h5206,genUp,0.051800492,
all,West,WestSouth,heat,districtHeat,h5207,genUp,0.025900246,
all,West,WestSouth,heat,districtHeat,h5208,genUp,0.025900246,
all,West,WestSouth,heat,districtHeat,h5209,genUp,0.022169261,
all,West,WestSouth,heat,districtHeat,h5210,genUp,0.032104276,
all,West,WestSouth,heat,districtHeat,h5211,genUp,0.046811567,
all,West,WestSouth,heat,districtHeat,h5212,genUp,0.083861933,
all,West,WestSouth,heat,districtHeat,h5213,genUp,0.102300209,
all,West,WestSouth,heat,districtHeat,h5214,genUp,0.087592918,
all,West,WestSouth,heat,districtHeat,h5215,genUp,0.085119873,
all,West,WestSouth,heat,districtHeat,h5216,genUp,0.085119873,
