timestep_2,technology_1,scenario,parameter,value
h0540,wind_onshore,year_2019,avaConv,0.078
h0541,wind_onshore,year_2019,avaConv,0.0719
h0542,wind_onshore,year_2019,avaConv,0.0726
h0543,wind_onshore,year_2019,avaConv,0.0792
h0544,wind_onshore,year_2019,avaConv,0.0921
h0545,wind_onshore,year_2019,avaConv,0.1045
h0546,wind_onshore,year_2019,avaConv,0.1114
h0547,wind_onshore,year_2019,avaConv,0.1112
h0548,wind_onshore,year_2019,avaConv,0.1052
h0549,wind_onshore,year_2019,avaConv,0.0947
h0550,wind_onshore,year_2019,avaConv,0.0845
h0551,wind_onshore,year_2019,avaConv,0.0768
h0552,wind_onshore,year_2019,avaConv,0.0693
h0553,wind_onshore,year_2019,avaConv,0.0599
h0554,wind_onshore,year_2019,avaConv,0.0489
h0555,wind_onshore,year_2019,avaConv,0.0379
h0556,wind_onshore,year_2019,avaConv,0.0294
h0557,wind_onshore,year_2019,avaConv,0.0263
h0558,wind_onshore,year_2019,avaConv,0.0319
h0559,wind_onshore,year_2019,avaConv,0.0452
h0560,wind_onshore,year_2019,avaConv,0.0631
h0561,wind_onshore,year_2019,avaConv,0.0774
h0562,wind_onshore,year_2019,avaConv,0.0784
h0563,wind_onshore,year_2019,avaConv,0.0717
h0564,wind_onshore,year_2019,avaConv,0.0629
h0565,wind_onshore,year_2019,avaConv,0.055
h0566,wind_onshore,year_2019,avaConv,0.0497
h0567,wind_onshore,year_2019,avaConv,0.0476
h0568,wind_onshore,year_2019,avaConv,0.047
h0569,wind_onshore,year_2019,avaConv,0.0469
h0570,wind_onshore,year_2019,avaConv,0.0489
h0571,wind_onshore,year_2019,avaConv,0.0522
h0572,wind_onshore,year_2019,avaConv,0.053
h0573,wind_onshore,year_2019,avaConv,0.049
h0574,wind_onshore,year_2019,avaConv,0.0424
h0575,wind_onshore,year_2019,avaConv,0.0363
h0576,wind_onshore,year_2019,avaConv,0.0313
h0577,wind_onshore,year_2019,avaConv,0.0292
h0578,wind_onshore,year_2019,avaConv,0.0312
h0579,wind_onshore,year_2019,avaConv,0.036
h0580,wind_onshore,year_2019,avaConv,0.044
h0581,wind_onshore,year_2019,avaConv,0.0567
h0582,wind_onshore,year_2019,avaConv,0.0746
h0583,wind_onshore,year_2019,avaConv,0.1005
h0584,wind_onshore,year_2019,avaConv,0.1308
h0585,wind_onshore,year_2019,avaConv,0.1761
h0586,wind_onshore,year_2019,avaConv,0.2506
h0587,wind_onshore,year_2019,avaConv,0.3002
h0588,wind_onshore,year_2019,avaConv,0.3251
h0589,wind_onshore,year_2019,avaConv,0.3398
h0590,wind_onshore,year_2019,avaConv,0.3328
h0591,wind_onshore,year_2019,avaConv,0.3189
h0592,wind_onshore,year_2019,avaConv,0.2902
h0593,wind_onshore,year_2019,avaConv,0.2431
h0594,wind_onshore,year_2019,avaConv,0.2156
h0595,wind_onshore,year_2019,avaConv,0.198
h0596,wind_onshore,year_2019,avaConv,0.2077
h0597,wind_onshore,year_2019,avaConv,0.2312
h0598,wind_onshore,year_2019,avaConv,0.2479
h0599,wind_onshore,year_2019,avaConv,0.2605
h0600,wind_onshore,year_2019,avaConv,0.2753
h0601,wind_onshore,year_2019,avaConv,0.2703
h0602,wind_onshore,year_2019,avaConv,0.2357
h0603,wind_onshore,year_2019,avaConv,0.1784
h0604,wind_onshore,year_2019,avaConv,0.141
h0605,wind_onshore,year_2019,avaConv,0.1201
h0606,wind_onshore,year_2019,avaConv,0.1026
h0607,wind_onshore,year_2019,avaConv,0.0911
h0608,wind_onshore,year_2019,avaConv,0.0804
h0609,wind_onshore,year_2019,avaConv,0.0658
h0610,wind_onshore,year_2019,avaConv,0.0528
h0611,wind_onshore,year_2019,avaConv,0.0511
h0612,wind_onshore,year_2019,avaConv,0.0692
h0613,wind_onshore,year_2019,avaConv,0.1005
h0614,wind_onshore,year_2019,avaConv,0.137
h0615,wind_onshore,year_2019,avaConv,0.1835
h0616,wind_onshore,year_2019,avaConv,0.2249
h0617,wind_onshore,year_2019,avaConv,0.2538
h0618,wind_onshore,year_2019,avaConv,0.2739
h0619,wind_onshore,year_2019,avaConv,0.3052
h0620,wind_onshore,year_2019,avaConv,0.3096
h0621,wind_onshore,year_2019,avaConv,0.3333
h0622,wind_onshore,year_2019,avaConv,0.3809
h0623,wind_onshore,year_2019,avaConv,0.4352
h0624,wind_onshore,year_2019,avaConv,0.4456
h0625,wind_onshore,year_2019,avaConv,0.4526
h0626,wind_onshore,year_2019,avaConv,0.4605
h0627,wind_onshore,year_2019,avaConv,0.4221
h0628,wind_onshore,year_2019,avaConv,0.3635
h0629,wind_onshore,year_2019,avaConv,0.3035
h0630,wind_onshore,year_2019,avaConv,0.26
h0631,wind_onshore,year_2019,avaConv,0.2373
h0632,wind_onshore,year_2019,avaConv,0.2233
h0633,wind_onshore,year_2019,avaConv,0.2201
h0634,wind_onshore,year_2019,avaConv,0.2115
h0635,wind_onshore,year_2019,avaConv,0.1983
h0636,wind_onshore,year_2019,avaConv,0.1842
h0637,wind_onshore,year_2019,avaConv,0.1765
h0638,wind_onshore,year_2019,avaConv,0.1649
h0639,wind_onshore,year_2019,avaConv,0.1417
h0640,wind_onshore,year_2019,avaConv,0.1223
h0641,wind_onshore,year_2019,avaConv,0.1081
h0642,wind_onshore,year_2019,avaConv,0.0956
h0643,wind_onshore,year_2019,avaConv,0.0817
h0644,wind_onshore,year_2019,avaConv,0.0764
h0645,wind_onshore,year_2019,avaConv,0.0818
h0646,wind_onshore,year_2019,avaConv,0.0934
h0647,wind_onshore,year_2019,avaConv,0.1021
h0648,wind_onshore,year_2019,avaConv,0.1286
h0649,wind_onshore,year_2019,avaConv,0.1595
h0650,wind_onshore,year_2019,avaConv,0.1893
h0651,wind_onshore,year_2019,avaConv,0.2244
h0652,wind_onshore,year_2019,avaConv,0.2716
h0653,wind_onshore,year_2019,avaConv,0.3128
h0654,wind_onshore,year_2019,avaConv,0.3722
h0655,wind_onshore,year_2019,avaConv,0.4504
h0656,wind_onshore,year_2019,avaConv,0.4764
h0657,wind_onshore,year_2019,avaConv,0.4689
h0658,wind_onshore,year_2019,avaConv,0.4505
h0659,wind_onshore,year_2019,avaConv,0.4286
h0660,wind_onshore,year_2019,avaConv,0.4147
h0661,wind_onshore,year_2019,avaConv,0.4054
h0662,wind_onshore,year_2019,avaConv,0.4009
h0663,wind_onshore,year_2019,avaConv,0.3945
h0664,wind_onshore,year_2019,avaConv,0.3832
h0665,wind_onshore,year_2019,avaConv,0.3641
h0666,wind_onshore,year_2019,avaConv,0.334
h0667,wind_onshore,year_2019,avaConv,0.2991
h0668,wind_onshore,year_2019,avaConv,0.2681
h0669,wind_onshore,year_2019,avaConv,0.2416
h0670,wind_onshore,year_2019,avaConv,0.2159
h0671,wind_onshore,year_2019,avaConv,0.1939
h0672,wind_onshore,year_2019,avaConv,0.1826
h0673,wind_onshore,year_2019,avaConv,0.1842
h0674,wind_onshore,year_2019,avaConv,0.1976
h0675,wind_onshore,year_2019,avaConv,0.2121
h0676,wind_onshore,year_2019,avaConv,0.2198
h0677,wind_onshore,year_2019,avaConv,0.2267
h0678,wind_onshore,year_2019,avaConv,0.2411
h0679,wind_onshore,year_2019,avaConv,0.2576
h0680,wind_onshore,year_2019,avaConv,0.2629
h0681,wind_onshore,year_2019,avaConv,0.26
h0682,wind_onshore,year_2019,avaConv,0.2542
h0683,wind_onshore,year_2019,avaConv,0.2441
h0684,wind_onshore,year_2019,avaConv,0.2365
h0685,wind_onshore,year_2019,avaConv,0.2238
h0686,wind_onshore,year_2019,avaConv,0.2146
h0687,wind_onshore,year_2019,avaConv,0.2086
h0688,wind_onshore,year_2019,avaConv,0.2022
h0689,wind_onshore,year_2019,avaConv,0.2043
h0690,wind_onshore,year_2019,avaConv,0.2187
h0691,wind_onshore,year_2019,avaConv,0.2301
h0692,wind_onshore,year_2019,avaConv,0.2365
h0693,wind_onshore,year_2019,avaConv,0.238
h0694,wind_onshore,year_2019,avaConv,0.249
h0695,wind_onshore,year_2019,avaConv,0.2637
h0696,wind_onshore,year_2019,avaConv,0.273
h0697,wind_onshore,year_2019,avaConv,0.2761
h0698,wind_onshore,year_2019,avaConv,0.2735
h0699,wind_onshore,year_2019,avaConv,0.2673
h0700,wind_onshore,year_2019,avaConv,0.2547
h0701,wind_onshore,year_2019,avaConv,0.2471
h0702,wind_onshore,year_2019,avaConv,0.2445
h0703,wind_onshore,year_2019,avaConv,0.2428
h0704,wind_onshore,year_2019,avaConv,0.2414
h0705,wind_onshore,year_2019,avaConv,0.2365
h0706,wind_onshore,year_2019,avaConv,0.2266
h0707,wind_onshore,year_2019,avaConv,0.2166
h0708,wind_onshore,year_2019,avaConv,0.207
h0709,wind_onshore,year_2019,avaConv,0.202
h0710,wind_onshore,year_2019,avaConv,0.2068
h0711,wind_onshore,year_2019,avaConv,0.2306
h0712,wind_onshore,year_2019,avaConv,0.2698
h0713,wind_onshore,year_2019,avaConv,0.3082
h0714,wind_onshore,year_2019,avaConv,0.3365
h0715,wind_onshore,year_2019,avaConv,0.3479
h0716,wind_onshore,year_2019,avaConv,0.3405
h0717,wind_onshore,year_2019,avaConv,0.3226
h0718,wind_onshore,year_2019,avaConv,0.2979
h0719,wind_onshore,year_2019,avaConv,0.2717
h0720,wind_onshore,year_2019,avaConv,0.2549
h0721,wind_onshore,year_2019,avaConv,0.242
h0722,wind_onshore,year_2019,avaConv,0.2312
h0723,wind_onshore,year_2019,avaConv,0.2228
h0724,wind_onshore,year_2019,avaConv,0.2193
h0725,wind_onshore,year_2019,avaConv,0.2201
h0726,wind_onshore,year_2019,avaConv,0.2196
h0727,wind_onshore,year_2019,avaConv,0.2094
h0728,wind_onshore,year_2019,avaConv,0.1952
h0729,wind_onshore,year_2019,avaConv,0.1742
h0730,wind_onshore,year_2019,avaConv,0.1513
h0731,wind_onshore,year_2019,avaConv,0.1359
h0732,wind_onshore,year_2019,avaConv,0.1317
h0733,wind_onshore,year_2019,avaConv,0.1341
h0734,wind_onshore,year_2019,avaConv,0.1361
h0735,wind_onshore,year_2019,avaConv,0.1345
h0736,wind_onshore,year_2019,avaConv,0.1287
h0737,wind_onshore,year_2019,avaConv,0.1216
h0738,wind_onshore,year_2019,avaConv,0.1219
h0739,wind_onshore,year_2019,avaConv,0.1263
h0740,wind_onshore,year_2019,avaConv,0.1312
h0741,wind_onshore,year_2019,avaConv,0.1417
h0742,wind_onshore,year_2019,avaConv,0.1519
h0743,wind_onshore,year_2019,avaConv,0.1632
h0744,wind_onshore,year_2019,avaConv,0.1764
h0745,wind_onshore,year_2019,avaConv,0.2025
h0746,wind_onshore,year_2019,avaConv,0.2457
h0747,wind_onshore,year_2019,avaConv,0.3051
h0748,wind_onshore,year_2019,avaConv,0.365
h0749,wind_onshore,year_2019,avaConv,0.4147
h0750,wind_onshore,year_2019,avaConv,0.4555
h0751,wind_onshore,year_2019,avaConv,0.4814
h0752,wind_onshore,year_2019,avaConv,0.494
h0753,wind_onshore,year_2019,avaConv,0.4843
h0754,wind_onshore,year_2019,avaConv,0.4654
h0755,wind_onshore,year_2019,avaConv,0.4468
h0756,wind_onshore,year_2019,avaConv,0.4226
h0757,wind_onshore,year_2019,avaConv,0.4029
h0758,wind_onshore,year_2019,avaConv,0.3996
h0759,wind_onshore,year_2019,avaConv,0.4047
h0760,wind_onshore,year_2019,avaConv,0.4014
h0761,wind_onshore,year_2019,avaConv,0.3793
h0762,wind_onshore,year_2019,avaConv,0.3365
h0763,wind_onshore,year_2019,avaConv,0.2851
h0764,wind_onshore,year_2019,avaConv,0.2497
h0765,wind_onshore,year_2019,avaConv,0.2268
h0766,wind_onshore,year_2019,avaConv,0.2147
h0767,wind_onshore,year_2019,avaConv,0.1921
h0768,wind_onshore,year_2019,avaConv,0.1662
h0769,wind_onshore,year_2019,avaConv,0.1483
h0770,wind_onshore,year_2019,avaConv,0.1447
h0771,wind_onshore,year_2019,avaConv,0.1551
h0772,wind_onshore,year_2019,avaConv,0.1621
h0773,wind_onshore,year_2019,avaConv,0.1589
h0774,wind_onshore,year_2019,avaConv,0.1452
h0775,wind_onshore,year_2019,avaConv,0.1339
h0776,wind_onshore,year_2019,avaConv,0.138
h0777,wind_onshore,year_2019,avaConv,0.146
h0778,wind_onshore,year_2019,avaConv,0.1532
h0779,wind_onshore,year_2019,avaConv,0.1526
h0780,wind_onshore,year_2019,avaConv,0.1483
h0781,wind_onshore,year_2019,avaConv,0.1552
h0782,wind_onshore,year_2019,avaConv,0.1629
h0783,wind_onshore,year_2019,avaConv,0.1598
h0784,wind_onshore,year_2019,avaConv,0.1436
h0785,wind_onshore,year_2019,avaConv,0.1175
h0786,wind_onshore,year_2019,avaConv,0.1027
h0787,wind_onshore,year_2019,avaConv,0.1039
h0788,wind_onshore,year_2019,avaConv,0.1196
h0789,wind_onshore,year_2019,avaConv,0.1409
h0790,wind_onshore,year_2019,avaConv,0.1681
h0791,wind_onshore,year_2019,avaConv,0.1891
h0792,wind_onshore,year_2019,avaConv,0.2011
h0793,wind_onshore,year_2019,avaConv,0.2099
h0794,wind_onshore,year_2019,avaConv,0.2244
h0795,wind_onshore,year_2019,avaConv,0.2284
h0796,wind_onshore,year_2019,avaConv,0.2192
h0797,wind_onshore,year_2019,avaConv,0.1942
h0798,wind_onshore,year_2019,avaConv,0.1798
h0799,wind_onshore,year_2019,avaConv,0.1813
h0800,wind_onshore,year_2019,avaConv,0.1819
h0801,wind_onshore,year_2019,avaConv,0.1753
h0802,wind_onshore,year_2019,avaConv,0.1691
h0803,wind_onshore,year_2019,avaConv,0.1674
h0804,wind_onshore,year_2019,avaConv,0.1767
h0805,wind_onshore,year_2019,avaConv,0.1871
h0806,wind_onshore,year_2019,avaConv,0.1833
h0807,wind_onshore,year_2019,avaConv,0.1793
h0808,wind_onshore,year_2019,avaConv,0.1902
h0809,wind_onshore,year_2019,avaConv,0.2018
h0810,wind_onshore,year_2019,avaConv,0.2018
h0811,wind_onshore,year_2019,avaConv,0.2106
h0812,wind_onshore,year_2019,avaConv,0.2551
h0813,wind_onshore,year_2019,avaConv,0.3055
h0814,wind_onshore,year_2019,avaConv,0.3341
h0815,wind_onshore,year_2019,avaConv,0.3298
h0816,wind_onshore,year_2019,avaConv,0.3355
h0817,wind_onshore,year_2019,avaConv,0.3492
h0818,wind_onshore,year_2019,avaConv,0.368
h0819,wind_onshore,year_2019,avaConv,0.3939
h0820,wind_onshore,year_2019,avaConv,0.4222
h0821,wind_onshore,year_2019,avaConv,0.4372
h0822,wind_onshore,year_2019,avaConv,0.4522
h0823,wind_onshore,year_2019,avaConv,0.4806
h0824,wind_onshore,year_2019,avaConv,0.5068
h0825,wind_onshore,year_2019,avaConv,0.5414
h0826,wind_onshore,year_2019,avaConv,0.5848
h0827,wind_onshore,year_2019,avaConv,0.6239
h0828,wind_onshore,year_2019,avaConv,0.6662
h0829,wind_onshore,year_2019,avaConv,0.7075
h0830,wind_onshore,year_2019,avaConv,0.7379
h0831,wind_onshore,year_2019,avaConv,0.7571
h0832,wind_onshore,year_2019,avaConv,0.7666
h0833,wind_onshore,year_2019,avaConv,0.7662
h0834,wind_onshore,year_2019,avaConv,0.7619
h0835,wind_onshore,year_2019,avaConv,0.7273
h0836,wind_onshore,year_2019,avaConv,0.6847
h0837,wind_onshore,year_2019,avaConv,0.6439
h0838,wind_onshore,year_2019,avaConv,0.6268
h0839,wind_onshore,year_2019,avaConv,0.6257
h0840,wind_onshore,year_2019,avaConv,0.6168
h0841,wind_onshore,year_2019,avaConv,0.6048
h0842,wind_onshore,year_2019,avaConv,0.6002
h0843,wind_onshore,year_2019,avaConv,0.5823
h0844,wind_onshore,year_2019,avaConv,0.5515
h0845,wind_onshore,year_2019,avaConv,0.5232
h0846,wind_onshore,year_2019,avaConv,0.4829
h0847,wind_onshore,year_2019,avaConv,0.4401
h0848,wind_onshore,year_2019,avaConv,0.4111
h0849,wind_onshore,year_2019,avaConv,0.3964
h0850,wind_onshore,year_2019,avaConv,0.4101
h0851,wind_onshore,year_2019,avaConv,0.3984
h0852,wind_onshore,year_2019,avaConv,0.3947
h0853,wind_onshore,year_2019,avaConv,0.3835
h0854,wind_onshore,year_2019,avaConv,0.3732
h0855,wind_onshore,year_2019,avaConv,0.3557
h0856,wind_onshore,year_2019,avaConv,0.3303
h0857,wind_onshore,year_2019,avaConv,0.2974
h0858,wind_onshore,year_2019,avaConv,0.2883
h0859,wind_onshore,year_2019,avaConv,0.3096
h0860,wind_onshore,year_2019,avaConv,0.3448
h0861,wind_onshore,year_2019,avaConv,0.3884
h0862,wind_onshore,year_2019,avaConv,0.4195
h0863,wind_onshore,year_2019,avaConv,0.4357
h0864,wind_onshore,year_2019,avaConv,0.4656
h0865,wind_onshore,year_2019,avaConv,0.5216
h0866,wind_onshore,year_2019,avaConv,0.555
h0867,wind_onshore,year_2019,avaConv,0.5592
h0868,wind_onshore,year_2019,avaConv,0.5345
h0869,wind_onshore,year_2019,avaConv,0.4856
h0870,wind_onshore,year_2019,avaConv,0.4437
h0871,wind_onshore,year_2019,avaConv,0.3879
h0872,wind_onshore,year_2019,avaConv,0.3472
h0873,wind_onshore,year_2019,avaConv,0.2903
h0874,wind_onshore,year_2019,avaConv,0.2455
h0875,wind_onshore,year_2019,avaConv,0.2358
h0876,wind_onshore,year_2019,avaConv,0.243
h0877,wind_onshore,year_2019,avaConv,0.2603
h0878,wind_onshore,year_2019,avaConv,0.2706
h0879,wind_onshore,year_2019,avaConv,0.2739
h0880,wind_onshore,year_2019,avaConv,0.2586
h0881,wind_onshore,year_2019,avaConv,0.2317
h0882,wind_onshore,year_2019,avaConv,0.2227
h0883,wind_onshore,year_2019,avaConv,0.1956
h0884,wind_onshore,year_2019,avaConv,0.1586
h0885,wind_onshore,year_2019,avaConv,0.131
h0886,wind_onshore,year_2019,avaConv,0.1118
h0887,wind_onshore,year_2019,avaConv,0.0935
h0888,wind_onshore,year_2019,avaConv,0.0833
h0889,wind_onshore,year_2019,avaConv,0.095
h0890,wind_onshore,year_2019,avaConv,0.1201
h0891,wind_onshore,year_2019,avaConv,0.1731
h0892,wind_onshore,year_2019,avaConv,0.2632
h0893,wind_onshore,year_2019,avaConv,0.3829
h0894,wind_onshore,year_2019,avaConv,0.4554
h0895,wind_onshore,year_2019,avaConv,0.4995
h0896,wind_onshore,year_2019,avaConv,0.5485
h0897,wind_onshore,year_2019,avaConv,0.5993
h0898,wind_onshore,year_2019,avaConv,0.6449
h0899,wind_onshore,year_2019,avaConv,0.6855
h0900,wind_onshore,year_2019,avaConv,0.7106
h0901,wind_onshore,year_2019,avaConv,0.7229
h0902,wind_onshore,year_2019,avaConv,0.7249
h0903,wind_onshore,year_2019,avaConv,0.7253
h0904,wind_onshore,year_2019,avaConv,0.7302
h0905,wind_onshore,year_2019,avaConv,0.7252
h0906,wind_onshore,year_2019,avaConv,0.7033
h0907,wind_onshore,year_2019,avaConv,0.6812
h0908,wind_onshore,year_2019,avaConv,0.6804
h0909,wind_onshore,year_2019,avaConv,0.6909
h0910,wind_onshore,year_2019,avaConv,0.7162
h0911,wind_onshore,year_2019,avaConv,0.7393
h0912,wind_onshore,year_2019,avaConv,0.7304
h0913,wind_onshore,year_2019,avaConv,0.7275
h0914,wind_onshore,year_2019,avaConv,0.672
h0915,wind_onshore,year_2019,avaConv,0.6014
h0916,wind_onshore,year_2019,avaConv,0.5571
h0917,wind_onshore,year_2019,avaConv,0.5364
h0918,wind_onshore,year_2019,avaConv,0.561
h0919,wind_onshore,year_2019,avaConv,0.5812
h0920,wind_onshore,year_2019,avaConv,0.6046
h0921,wind_onshore,year_2019,avaConv,0.6617
h0922,wind_onshore,year_2019,avaConv,0.7123
h0923,wind_onshore,year_2019,avaConv,0.7332
h0924,wind_onshore,year_2019,avaConv,0.7316
h0925,wind_onshore,year_2019,avaConv,0.7362
h0926,wind_onshore,year_2019,avaConv,0.7261
h0927,wind_onshore,year_2019,avaConv,0.726
h0928,wind_onshore,year_2019,avaConv,0.7447
h0929,wind_onshore,year_2019,avaConv,0.8048
h0930,wind_onshore,year_2019,avaConv,0.8422
h0931,wind_onshore,year_2019,avaConv,0.8503
h0932,wind_onshore,year_2019,avaConv,0.835
h0933,wind_onshore,year_2019,avaConv,0.8229
h0934,wind_onshore,year_2019,avaConv,0.8097
h0935,wind_onshore,year_2019,avaConv,0.8024
h0936,wind_onshore,year_2019,avaConv,0.8015
h0937,wind_onshore,year_2019,avaConv,0.8029
h0938,wind_onshore,year_2019,avaConv,0.8067
h0939,wind_onshore,year_2019,avaConv,0.7946
h0940,wind_onshore,year_2019,avaConv,0.8103
h0941,wind_onshore,year_2019,avaConv,0.7968
h0942,wind_onshore,year_2019,avaConv,0.8287
h0943,wind_onshore,year_2019,avaConv,0.8484
h0944,wind_onshore,year_2019,avaConv,0.8509
h0945,wind_onshore,year_2019,avaConv,0.8415
h0946,wind_onshore,year_2019,avaConv,0.8297
h0947,wind_onshore,year_2019,avaConv,0.8567
h0948,wind_onshore,year_2019,avaConv,0.8853
h0949,wind_onshore,year_2019,avaConv,0.9005
h0950,wind_onshore,year_2019,avaConv,0.9064
h0951,wind_onshore,year_2019,avaConv,0.9142
h0952,wind_onshore,year_2019,avaConv,0.9297
h0953,wind_onshore,year_2019,avaConv,0.9379
h0954,wind_onshore,year_2019,avaConv,0.9338
h0955,wind_onshore,year_2019,avaConv,0.9345
h0956,wind_onshore,year_2019,avaConv,0.9192
h0957,wind_onshore,year_2019,avaConv,0.894
h0958,wind_onshore,year_2019,avaConv,0.8644
h0959,wind_onshore,year_2019,avaConv,0.8407
h0960,wind_onshore,year_2019,avaConv,0.8118
h0961,wind_onshore,year_2019,avaConv,0.77
h0962,wind_onshore,year_2019,avaConv,0.7155
h0963,wind_onshore,year_2019,avaConv,0.6427
h0964,wind_onshore,year_2019,avaConv,0.5467
h0965,wind_onshore,year_2019,avaConv,0.4445
h0966,wind_onshore,year_2019,avaConv,0.3478
h0967,wind_onshore,year_2019,avaConv,0.2791
h0968,wind_onshore,year_2019,avaConv,0.224
h0969,wind_onshore,year_2019,avaConv,0.1788
h0970,wind_onshore,year_2019,avaConv,0.1361
h0971,wind_onshore,year_2019,avaConv,0.1167
h0972,wind_onshore,year_2019,avaConv,0.1121
h0973,wind_onshore,year_2019,avaConv,0.1354
h0974,wind_onshore,year_2019,avaConv,0.1928
h0975,wind_onshore,year_2019,avaConv,0.2331
h0976,wind_onshore,year_2019,avaConv,0.255
h0977,wind_onshore,year_2019,avaConv,0.2868
h0978,wind_onshore,year_2019,avaConv,0.3376
h0979,wind_onshore,year_2019,avaConv,0.3879
h0980,wind_onshore,year_2019,avaConv,0.4165
h0981,wind_onshore,year_2019,avaConv,0.445
h0982,wind_onshore,year_2019,avaConv,0.4526
h0983,wind_onshore,year_2019,avaConv,0.4374
h0984,wind_onshore,year_2019,avaConv,0.4326
h0985,wind_onshore,year_2019,avaConv,0.4404
h0986,wind_onshore,year_2019,avaConv,0.4731
h0987,wind_onshore,year_2019,avaConv,0.5271
h0988,wind_onshore,year_2019,avaConv,0.5683
h0989,wind_onshore,year_2019,avaConv,0.576
h0990,wind_onshore,year_2019,avaConv,0.5977
h0991,wind_onshore,year_2019,avaConv,0.6507
h0992,wind_onshore,year_2019,avaConv,0.6764
h0993,wind_onshore,year_2019,avaConv,0.6883
h0994,wind_onshore,year_2019,avaConv,0.6887
h0995,wind_onshore,year_2019,avaConv,0.6815
h0996,wind_onshore,year_2019,avaConv,0.6715
h0997,wind_onshore,year_2019,avaConv,0.6812
h0998,wind_onshore,year_2019,avaConv,0.7027
h0999,wind_onshore,year_2019,avaConv,0.7207
h1000,wind_onshore,year_2019,avaConv,0.7279
h1001,wind_onshore,year_2019,avaConv,0.6952
h1002,wind_onshore,year_2019,avaConv,0.6408
h1003,wind_onshore,year_2019,avaConv,0.5924
h1004,wind_onshore,year_2019,avaConv,0.5631
h1005,wind_onshore,year_2019,avaConv,0.5622
h1006,wind_onshore,year_2019,avaConv,0.5661
h1007,wind_onshore,year_2019,avaConv,0.5548
h1008,wind_onshore,year_2019,avaConv,0.5396
h1009,wind_onshore,year_2019,avaConv,0.528
h1010,wind_onshore,year_2019,avaConv,0.5118
h1011,wind_onshore,year_2019,avaConv,0.4714
h1012,wind_onshore,year_2019,avaConv,0.4099
h1013,wind_onshore,year_2019,avaConv,0.3454
h1014,wind_onshore,year_2019,avaConv,0.2774
h1015,wind_onshore,year_2019,avaConv,0.2244
h1016,wind_onshore,year_2019,avaConv,0.1836
h1017,wind_onshore,year_2019,avaConv,0.1607
h1018,wind_onshore,year_2019,avaConv,0.1526
h1019,wind_onshore,year_2019,avaConv,0.1654
h1020,wind_onshore,year_2019,avaConv,0.1987
h1021,wind_onshore,year_2019,avaConv,0.228
h1022,wind_onshore,year_2019,avaConv,0.245
h1023,wind_onshore,year_2019,avaConv,0.2587
h1024,wind_onshore,year_2019,avaConv,0.2743
h1025,wind_onshore,year_2019,avaConv,0.2871
