timestep_2,technology_1,scenario,parameter,value
h5154,photovoltaik,year_2018,avaConv,0.084
h5155,photovoltaik,year_2018,avaConv,0.012
h5156,photovoltaik,year_2018,avaConv,0
h5157,photovoltaik,year_2018,avaConv,0
h5158,photovoltaik,year_2018,avaConv,0
h5159,photovoltaik,year_2018,avaConv,0
h5160,photovoltaik,year_2018,avaConv,0
h5161,photovoltaik,year_2018,avaConv,0
h5162,photovoltaik,year_2018,avaConv,0
h5163,photovoltaik,year_2018,avaConv,0
h5164,photovoltaik,year_2018,avaConv,0
h5165,photovoltaik,year_2018,avaConv,0.031
h5166,photovoltaik,year_2018,avaConv,0.113
h5167,photovoltaik,year_2018,avaConv,0.219
h5168,photovoltaik,year_2018,avaConv,0.333
h5169,photovoltaik,year_2018,avaConv,0.437
h5170,photovoltaik,year_2018,avaConv,0.515
h5171,photovoltaik,year_2018,avaConv,0.57
h5172,photovoltaik,year_2018,avaConv,0.582
h5173,photovoltaik,year_2018,avaConv,0.54
h5174,photovoltaik,year_2018,avaConv,0.458
h5175,photovoltaik,year_2018,avaConv,0.359
h5176,photovoltaik,year_2018,avaConv,0.252
h5177,photovoltaik,year_2018,avaConv,0.148
h5178,photovoltaik,year_2018,avaConv,0.06
h5179,photovoltaik,year_2018,avaConv,0.007
h5180,photovoltaik,year_2018,avaConv,0
h5181,photovoltaik,year_2018,avaConv,0
h5182,photovoltaik,year_2018,avaConv,0
h5183,photovoltaik,year_2018,avaConv,0
h5184,photovoltaik,year_2018,avaConv,0
h5185,photovoltaik,year_2018,avaConv,0
h5186,photovoltaik,year_2018,avaConv,0
h5187,photovoltaik,year_2018,avaConv,0
h5188,photovoltaik,year_2018,avaConv,0
h5189,photovoltaik,year_2018,avaConv,0.033
h5190,photovoltaik,year_2018,avaConv,0.125
h5191,photovoltaik,year_2018,avaConv,0.247
h5192,photovoltaik,year_2018,avaConv,0.37
h5193,photovoltaik,year_2018,avaConv,0.476
h5194,photovoltaik,year_2018,avaConv,0.562
h5195,photovoltaik,year_2018,avaConv,0.625
h5196,photovoltaik,year_2018,avaConv,0.635
h5197,photovoltaik,year_2018,avaConv,0.605
h5198,photovoltaik,year_2018,avaConv,0.54
h5199,photovoltaik,year_2018,avaConv,0.443
h5200,photovoltaik,year_2018,avaConv,0.32
h5201,photovoltaik,year_2018,avaConv,0.193
h5202,photovoltaik,year_2018,avaConv,0.084
h5203,photovoltaik,year_2018,avaConv,0.012
h5204,photovoltaik,year_2018,avaConv,0
h5205,photovoltaik,year_2018,avaConv,0
h5206,photovoltaik,year_2018,avaConv,0
h5207,photovoltaik,year_2018,avaConv,0
h5208,photovoltaik,year_2018,avaConv,0
h5209,photovoltaik,year_2018,avaConv,0
h5210,photovoltaik,year_2018,avaConv,0
h5211,photovoltaik,year_2018,avaConv,0
h5212,photovoltaik,year_2018,avaConv,0
h5213,photovoltaik,year_2018,avaConv,0.037
h5214,photovoltaik,year_2018,avaConv,0.132
h5215,photovoltaik,year_2018,avaConv,0.255
h5216,photovoltaik,year_2018,avaConv,0.385
h5217,photovoltaik,year_2018,avaConv,0.497
h5218,photovoltaik,year_2018,avaConv,0.58
h5219,photovoltaik,year_2018,avaConv,0.629
h5220,photovoltaik,year_2018,avaConv,0.637
h5221,photovoltaik,year_2018,avaConv,0.608
h5222,photovoltaik,year_2018,avaConv,0.541
h5223,photovoltaik,year_2018,avaConv,0.443
h5224,photovoltaik,year_2018,avaConv,0.323
h5225,photovoltaik,year_2018,avaConv,0.197
h5226,photovoltaik,year_2018,avaConv,0.085
h5227,photovoltaik,year_2018,avaConv,0.011
h5228,photovoltaik,year_2018,avaConv,0
h5229,photovoltaik,year_2018,avaConv,0
h5230,photovoltaik,year_2018,avaConv,0
h5231,photovoltaik,year_2018,avaConv,0
h5232,photovoltaik,year_2018,avaConv,0
h5233,photovoltaik,year_2018,avaConv,0
h5234,photovoltaik,year_2018,avaConv,0
h5235,photovoltaik,year_2018,avaConv,0
h5236,photovoltaik,year_2018,avaConv,0
h5237,photovoltaik,year_2018,avaConv,0.034
h5238,photovoltaik,year_2018,avaConv,0.126
h5239,photovoltaik,year_2018,avaConv,0.243
h5240,photovoltaik,year_2018,avaConv,0.361
h5241,photovoltaik,year_2018,avaConv,0.457
h5242,photovoltaik,year_2018,avaConv,0.524
h5243,photovoltaik,year_2018,avaConv,0.557
h5244,photovoltaik,year_2018,avaConv,0.553
h5245,photovoltaik,year_2018,avaConv,0.511
h5246,photovoltaik,year_2018,avaConv,0.444
h5247,photovoltaik,year_2018,avaConv,0.354
h5248,photovoltaik,year_2018,avaConv,0.25
h5249,photovoltaik,year_2018,avaConv,0.147
h5250,photovoltaik,year_2018,avaConv,0.061
h5251,photovoltaik,year_2018,avaConv,0.006
h5252,photovoltaik,year_2018,avaConv,0
h5253,photovoltaik,year_2018,avaConv,0
h5254,photovoltaik,year_2018,avaConv,0
h5255,photovoltaik,year_2018,avaConv,0
h5256,photovoltaik,year_2018,avaConv,0
h5257,photovoltaik,year_2018,avaConv,0
h5258,photovoltaik,year_2018,avaConv,0
h5259,photovoltaik,year_2018,avaConv,0
h5260,photovoltaik,year_2018,avaConv,0
h5261,photovoltaik,year_2018,avaConv,0.02
h5262,photovoltaik,year_2018,avaConv,0.087
h5263,photovoltaik,year_2018,avaConv,0.179
h5264,photovoltaik,year_2018,avaConv,0.275
h5265,photovoltaik,year_2018,avaConv,0.36
h5266,photovoltaik,year_2018,avaConv,0.417
h5267,photovoltaik,year_2018,avaConv,0.462
h5268,photovoltaik,year_2018,avaConv,0.477
h5269,photovoltaik,year_2018,avaConv,0.459
h5270,photovoltaik,year_2018,avaConv,0.398
h5271,photovoltaik,year_2018,avaConv,0.306
h5272,photovoltaik,year_2018,avaConv,0.206
h5273,photovoltaik,year_2018,avaConv,0.115
h5274,photovoltaik,year_2018,avaConv,0.043
h5275,photovoltaik,year_2018,avaConv,0.003
h5276,photovoltaik,year_2018,avaConv,0
h5277,photovoltaik,year_2018,avaConv,0
h5278,photovoltaik,year_2018,avaConv,0
h5279,photovoltaik,year_2018,avaConv,0
h5280,photovoltaik,year_2018,avaConv,0
h5281,photovoltaik,year_2018,avaConv,0
h5282,photovoltaik,year_2018,avaConv,0
h5283,photovoltaik,year_2018,avaConv,0
h5284,photovoltaik,year_2018,avaConv,0
h5285,photovoltaik,year_2018,avaConv,0.025
h5286,photovoltaik,year_2018,avaConv,0.11
h5287,photovoltaik,year_2018,avaConv,0.218
h5288,photovoltaik,year_2018,avaConv,0.325
h5289,photovoltaik,year_2018,avaConv,0.404
h5290,photovoltaik,year_2018,avaConv,0.439
h5291,photovoltaik,year_2018,avaConv,0.453
h5292,photovoltaik,year_2018,avaConv,0.437
h5293,photovoltaik,year_2018,avaConv,0.383
h5294,photovoltaik,year_2018,avaConv,0.309
h5295,photovoltaik,year_2018,avaConv,0.226
h5296,photovoltaik,year_2018,avaConv,0.151
h5297,photovoltaik,year_2018,avaConv,0.082
h5298,photovoltaik,year_2018,avaConv,0.029
h5299,photovoltaik,year_2018,avaConv,0.001
h5300,photovoltaik,year_2018,avaConv,0
h5301,photovoltaik,year_2018,avaConv,0
h5302,photovoltaik,year_2018,avaConv,0
h5303,photovoltaik,year_2018,avaConv,0
h5304,photovoltaik,year_2018,avaConv,0
h5305,photovoltaik,year_2018,avaConv,0
h5306,photovoltaik,year_2018,avaConv,0
h5307,photovoltaik,year_2018,avaConv,0
h5308,photovoltaik,year_2018,avaConv,0
h5309,photovoltaik,year_2018,avaConv,0.021
h5310,photovoltaik,year_2018,avaConv,0.095
h5311,photovoltaik,year_2018,avaConv,0.187
h5312,photovoltaik,year_2018,avaConv,0.29
h5313,photovoltaik,year_2018,avaConv,0.388
h5314,photovoltaik,year_2018,avaConv,0.463
h5315,photovoltaik,year_2018,avaConv,0.513
h5316,photovoltaik,year_2018,avaConv,0.536
h5317,photovoltaik,year_2018,avaConv,0.531
h5318,photovoltaik,year_2018,avaConv,0.488
h5319,photovoltaik,year_2018,avaConv,0.406
h5320,photovoltaik,year_2018,avaConv,0.302
h5321,photovoltaik,year_2018,avaConv,0.184
h5322,photovoltaik,year_2018,avaConv,0.074
h5323,photovoltaik,year_2018,avaConv,0.006
h5324,photovoltaik,year_2018,avaConv,0
h5325,photovoltaik,year_2018,avaConv,0
h5326,photovoltaik,year_2018,avaConv,0
h5327,photovoltaik,year_2018,avaConv,0
h5328,photovoltaik,year_2018,avaConv,0
h5329,photovoltaik,year_2018,avaConv,0
h5330,photovoltaik,year_2018,avaConv,0
h5331,photovoltaik,year_2018,avaConv,0
h5332,photovoltaik,year_2018,avaConv,0
h5333,photovoltaik,year_2018,avaConv,0.023
h5334,photovoltaik,year_2018,avaConv,0.115
h5335,photovoltaik,year_2018,avaConv,0.241
h5336,photovoltaik,year_2018,avaConv,0.366
h5337,photovoltaik,year_2018,avaConv,0.47
h5338,photovoltaik,year_2018,avaConv,0.534
h5339,photovoltaik,year_2018,avaConv,0.554
h5340,photovoltaik,year_2018,avaConv,0.556
h5341,photovoltaik,year_2018,avaConv,0.547
h5342,photovoltaik,year_2018,avaConv,0.504
h5343,photovoltaik,year_2018,avaConv,0.424
h5344,photovoltaik,year_2018,avaConv,0.315
h5345,photovoltaik,year_2018,avaConv,0.188
h5346,photovoltaik,year_2018,avaConv,0.073
h5347,photovoltaik,year_2018,avaConv,0.005
h5348,photovoltaik,year_2018,avaConv,0
h5349,photovoltaik,year_2018,avaConv,0
h5350,photovoltaik,year_2018,avaConv,0
h5351,photovoltaik,year_2018,avaConv,0
h5352,photovoltaik,year_2018,avaConv,0
h5353,photovoltaik,year_2018,avaConv,0
h5354,photovoltaik,year_2018,avaConv,0
h5355,photovoltaik,year_2018,avaConv,0
h5356,photovoltaik,year_2018,avaConv,0
h5357,photovoltaik,year_2018,avaConv,0.018
h5358,photovoltaik,year_2018,avaConv,0.094
h5359,photovoltaik,year_2018,avaConv,0.203
h5360,photovoltaik,year_2018,avaConv,0.315
h5361,photovoltaik,year_2018,avaConv,0.425
h5362,photovoltaik,year_2018,avaConv,0.517
h5363,photovoltaik,year_2018,avaConv,0.576
h5364,photovoltaik,year_2018,avaConv,0.594
h5365,photovoltaik,year_2018,avaConv,0.571
h5366,photovoltaik,year_2018,avaConv,0.512
h5367,photovoltaik,year_2018,avaConv,0.418
h5368,photovoltaik,year_2018,avaConv,0.299
h5369,photovoltaik,year_2018,avaConv,0.176
h5370,photovoltaik,year_2018,avaConv,0.066
h5371,photovoltaik,year_2018,avaConv,0.003
h5372,photovoltaik,year_2018,avaConv,0
h5373,photovoltaik,year_2018,avaConv,0
h5374,photovoltaik,year_2018,avaConv,0
h5375,photovoltaik,year_2018,avaConv,0
h5376,photovoltaik,year_2018,avaConv,0
h5377,photovoltaik,year_2018,avaConv,0
h5378,photovoltaik,year_2018,avaConv,0
h5379,photovoltaik,year_2018,avaConv,0
h5380,photovoltaik,year_2018,avaConv,0
h5381,photovoltaik,year_2018,avaConv,0.019
h5382,photovoltaik,year_2018,avaConv,0.084
h5383,photovoltaik,year_2018,avaConv,0.164
h5384,photovoltaik,year_2018,avaConv,0.243
h5385,photovoltaik,year_2018,avaConv,0.297
h5386,photovoltaik,year_2018,avaConv,0.336
h5387,photovoltaik,year_2018,avaConv,0.373
h5388,photovoltaik,year_2018,avaConv,0.371
h5389,photovoltaik,year_2018,avaConv,0.332
h5390,photovoltaik,year_2018,avaConv,0.273
h5391,photovoltaik,year_2018,avaConv,0.209
h5392,photovoltaik,year_2018,avaConv,0.146
h5393,photovoltaik,year_2018,avaConv,0.084
h5394,photovoltaik,year_2018,avaConv,0.034
h5395,photovoltaik,year_2018,avaConv,0.002
h5396,photovoltaik,year_2018,avaConv,0
h5397,photovoltaik,year_2018,avaConv,0
h5398,photovoltaik,year_2018,avaConv,0
h5399,photovoltaik,year_2018,avaConv,0
h5400,photovoltaik,year_2018,avaConv,0
h5401,photovoltaik,year_2018,avaConv,0
h5402,photovoltaik,year_2018,avaConv,0
h5403,photovoltaik,year_2018,avaConv,0
h5404,photovoltaik,year_2018,avaConv,0
h5405,photovoltaik,year_2018,avaConv,0.016
h5406,photovoltaik,year_2018,avaConv,0.099
h5407,photovoltaik,year_2018,avaConv,0.217
h5408,photovoltaik,year_2018,avaConv,0.359
h5409,photovoltaik,year_2018,avaConv,0.479
h5410,photovoltaik,year_2018,avaConv,0.556
h5411,photovoltaik,year_2018,avaConv,0.588
h5412,photovoltaik,year_2018,avaConv,0.579
h5413,photovoltaik,year_2018,avaConv,0.532
h5414,photovoltaik,year_2018,avaConv,0.478
h5415,photovoltaik,year_2018,avaConv,0.383
h5416,photovoltaik,year_2018,avaConv,0.269
h5417,photovoltaik,year_2018,avaConv,0.15
h5418,photovoltaik,year_2018,avaConv,0.054
h5419,photovoltaik,year_2018,avaConv,0.002
h5420,photovoltaik,year_2018,avaConv,0
h5421,photovoltaik,year_2018,avaConv,0
h5422,photovoltaik,year_2018,avaConv,0
h5423,photovoltaik,year_2018,avaConv,0
h5424,photovoltaik,year_2018,avaConv,0
h5425,photovoltaik,year_2018,avaConv,0
h5426,photovoltaik,year_2018,avaConv,0
h5427,photovoltaik,year_2018,avaConv,0
h5428,photovoltaik,year_2018,avaConv,0
h5429,photovoltaik,year_2018,avaConv,0.017
h5430,photovoltaik,year_2018,avaConv,0.101
h5431,photovoltaik,year_2018,avaConv,0.211
h5432,photovoltaik,year_2018,avaConv,0.334
h5433,photovoltaik,year_2018,avaConv,0.451
h5434,photovoltaik,year_2018,avaConv,0.531
h5435,photovoltaik,year_2018,avaConv,0.578
h5436,photovoltaik,year_2018,avaConv,0.584
h5437,photovoltaik,year_2018,avaConv,0.561
h5438,photovoltaik,year_2018,avaConv,0.499
h5439,photovoltaik,year_2018,avaConv,0.399
h5440,photovoltaik,year_2018,avaConv,0.277
h5441,photovoltaik,year_2018,avaConv,0.155
h5442,photovoltaik,year_2018,avaConv,0.058
h5443,photovoltaik,year_2018,avaConv,0.002
h5444,photovoltaik,year_2018,avaConv,0
h5445,photovoltaik,year_2018,avaConv,0
h5446,photovoltaik,year_2018,avaConv,0
h5447,photovoltaik,year_2018,avaConv,0
h5448,photovoltaik,year_2018,avaConv,0
h5449,photovoltaik,year_2018,avaConv,0
h5450,photovoltaik,year_2018,avaConv,0
h5451,photovoltaik,year_2018,avaConv,0
h5452,photovoltaik,year_2018,avaConv,0
h5453,photovoltaik,year_2018,avaConv,0.018
h5454,photovoltaik,year_2018,avaConv,0.116
h5455,photovoltaik,year_2018,avaConv,0.247
h5456,photovoltaik,year_2018,avaConv,0.384
h5457,photovoltaik,year_2018,avaConv,0.501
h5458,photovoltaik,year_2018,avaConv,0.585
h5459,photovoltaik,year_2018,avaConv,0.632
h5460,photovoltaik,year_2018,avaConv,0.641
h5461,photovoltaik,year_2018,avaConv,0.611
h5462,photovoltaik,year_2018,avaConv,0.545
h5463,photovoltaik,year_2018,avaConv,0.443
h5464,photovoltaik,year_2018,avaConv,0.316
h5465,photovoltaik,year_2018,avaConv,0.181
h5466,photovoltaik,year_2018,avaConv,0.066
h5467,photovoltaik,year_2018,avaConv,0.002
h5468,photovoltaik,year_2018,avaConv,0
h5469,photovoltaik,year_2018,avaConv,0
h5470,photovoltaik,year_2018,avaConv,0
h5471,photovoltaik,year_2018,avaConv,0
h5472,photovoltaik,year_2018,avaConv,0
h5473,photovoltaik,year_2018,avaConv,0
h5474,photovoltaik,year_2018,avaConv,0
h5475,photovoltaik,year_2018,avaConv,0
h5476,photovoltaik,year_2018,avaConv,0
h5477,photovoltaik,year_2018,avaConv,0.015
h5478,photovoltaik,year_2018,avaConv,0.104
h5479,photovoltaik,year_2018,avaConv,0.226
h5480,photovoltaik,year_2018,avaConv,0.346
h5481,photovoltaik,year_2018,avaConv,0.439
h5482,photovoltaik,year_2018,avaConv,0.499
h5483,photovoltaik,year_2018,avaConv,0.548
h5484,photovoltaik,year_2018,avaConv,0.561
h5485,photovoltaik,year_2018,avaConv,0.529
h5486,photovoltaik,year_2018,avaConv,0.45
h5487,photovoltaik,year_2018,avaConv,0.33
h5488,photovoltaik,year_2018,avaConv,0.211
h5489,photovoltaik,year_2018,avaConv,0.115
h5490,photovoltaik,year_2018,avaConv,0.04
h5491,photovoltaik,year_2018,avaConv,0.001
h5492,photovoltaik,year_2018,avaConv,0
h5493,photovoltaik,year_2018,avaConv,0
h5494,photovoltaik,year_2018,avaConv,0
h5495,photovoltaik,year_2018,avaConv,0
h5496,photovoltaik,year_2018,avaConv,0
h5497,photovoltaik,year_2018,avaConv,0
h5498,photovoltaik,year_2018,avaConv,0
h5499,photovoltaik,year_2018,avaConv,0
h5500,photovoltaik,year_2018,avaConv,0
h5501,photovoltaik,year_2018,avaConv,0.012
h5502,photovoltaik,year_2018,avaConv,0.095
h5503,photovoltaik,year_2018,avaConv,0.214
h5504,photovoltaik,year_2018,avaConv,0.341
h5505,photovoltaik,year_2018,avaConv,0.449
h5506,photovoltaik,year_2018,avaConv,0.532
h5507,photovoltaik,year_2018,avaConv,0.587
h5508,photovoltaik,year_2018,avaConv,0.593
h5509,photovoltaik,year_2018,avaConv,0.558
h5510,photovoltaik,year_2018,avaConv,0.485
h5511,photovoltaik,year_2018,avaConv,0.391
h5512,photovoltaik,year_2018,avaConv,0.273
h5513,photovoltaik,year_2018,avaConv,0.151
h5514,photovoltaik,year_2018,avaConv,0.053
h5515,photovoltaik,year_2018,avaConv,0.001
h5516,photovoltaik,year_2018,avaConv,0
h5517,photovoltaik,year_2018,avaConv,0
h5518,photovoltaik,year_2018,avaConv,0
h5519,photovoltaik,year_2018,avaConv,0
h5520,photovoltaik,year_2018,avaConv,0
h5521,photovoltaik,year_2018,avaConv,0
h5522,photovoltaik,year_2018,avaConv,0
h5523,photovoltaik,year_2018,avaConv,0
h5524,photovoltaik,year_2018,avaConv,0
h5525,photovoltaik,year_2018,avaConv,0.012
h5526,photovoltaik,year_2018,avaConv,0.095
h5527,photovoltaik,year_2018,avaConv,0.218
h5528,photovoltaik,year_2018,avaConv,0.348
h5529,photovoltaik,year_2018,avaConv,0.461
h5530,photovoltaik,year_2018,avaConv,0.542
h5531,photovoltaik,year_2018,avaConv,0.593
h5532,photovoltaik,year_2018,avaConv,0.605
h5533,photovoltaik,year_2018,avaConv,0.576
h5534,photovoltaik,year_2018,avaConv,0.515
h5535,photovoltaik,year_2018,avaConv,0.419
h5536,photovoltaik,year_2018,avaConv,0.298
h5537,photovoltaik,year_2018,avaConv,0.166
h5538,photovoltaik,year_2018,avaConv,0.055
h5539,photovoltaik,year_2018,avaConv,0.001
h5540,photovoltaik,year_2018,avaConv,0
h5541,photovoltaik,year_2018,avaConv,0
h5542,photovoltaik,year_2018,avaConv,0
h5543,photovoltaik,year_2018,avaConv,0
h5544,photovoltaik,year_2018,avaConv,0
h5545,photovoltaik,year_2018,avaConv,0
h5546,photovoltaik,year_2018,avaConv,0
h5547,photovoltaik,year_2018,avaConv,0
h5548,photovoltaik,year_2018,avaConv,0
h5549,photovoltaik,year_2018,avaConv,0.011
h5550,photovoltaik,year_2018,avaConv,0.094
h5551,photovoltaik,year_2018,avaConv,0.212
h5552,photovoltaik,year_2018,avaConv,0.338
h5553,photovoltaik,year_2018,avaConv,0.452
h5554,photovoltaik,year_2018,avaConv,0.542
h5555,photovoltaik,year_2018,avaConv,0.58
h5556,photovoltaik,year_2018,avaConv,0.585
h5557,photovoltaik,year_2018,avaConv,0.556
h5558,photovoltaik,year_2018,avaConv,0.483
h5559,photovoltaik,year_2018,avaConv,0.384
h5560,photovoltaik,year_2018,avaConv,0.268
h5561,photovoltaik,year_2018,avaConv,0.143
h5562,photovoltaik,year_2018,avaConv,0.046
h5563,photovoltaik,year_2018,avaConv,0.001
h5564,photovoltaik,year_2018,avaConv,0
h5565,photovoltaik,year_2018,avaConv,0
h5566,photovoltaik,year_2018,avaConv,0
h5567,photovoltaik,year_2018,avaConv,0
h5568,photovoltaik,year_2018,avaConv,0
h5569,photovoltaik,year_2018,avaConv,0
h5570,photovoltaik,year_2018,avaConv,0
h5571,photovoltaik,year_2018,avaConv,0
h5572,photovoltaik,year_2018,avaConv,0
h5573,photovoltaik,year_2018,avaConv,0.011
h5574,photovoltaik,year_2018,avaConv,0.094
h5575,photovoltaik,year_2018,avaConv,0.213
h5576,photovoltaik,year_2018,avaConv,0.347
h5577,photovoltaik,year_2018,avaConv,0.456
h5578,photovoltaik,year_2018,avaConv,0.527
h5579,photovoltaik,year_2018,avaConv,0.563
h5580,photovoltaik,year_2018,avaConv,0.576
h5581,photovoltaik,year_2018,avaConv,0.545
h5582,photovoltaik,year_2018,avaConv,0.482
h5583,photovoltaik,year_2018,avaConv,0.39
h5584,photovoltaik,year_2018,avaConv,0.277
h5585,photovoltaik,year_2018,avaConv,0.157
h5586,photovoltaik,year_2018,avaConv,0.052
h5587,photovoltaik,year_2018,avaConv,0.001
h5588,photovoltaik,year_2018,avaConv,0
h5589,photovoltaik,year_2018,avaConv,0
h5590,photovoltaik,year_2018,avaConv,0
h5591,photovoltaik,year_2018,avaConv,0
h5592,photovoltaik,year_2018,avaConv,0
h5593,photovoltaik,year_2018,avaConv,0
h5594,photovoltaik,year_2018,avaConv,0
h5595,photovoltaik,year_2018,avaConv,0
h5596,photovoltaik,year_2018,avaConv,0
h5597,photovoltaik,year_2018,avaConv,0.011
h5598,photovoltaik,year_2018,avaConv,0.101
h5599,photovoltaik,year_2018,avaConv,0.233
h5600,photovoltaik,year_2018,avaConv,0.37
h5601,photovoltaik,year_2018,avaConv,0.486
h5602,photovoltaik,year_2018,avaConv,0.567
h5603,photovoltaik,year_2018,avaConv,0.609
h5604,photovoltaik,year_2018,avaConv,0.609
h5605,photovoltaik,year_2018,avaConv,0.578
h5606,photovoltaik,year_2018,avaConv,0.508
h5607,photovoltaik,year_2018,avaConv,0.409
h5608,photovoltaik,year_2018,avaConv,0.285
h5609,photovoltaik,year_2018,avaConv,0.154
h5610,photovoltaik,year_2018,avaConv,0.046
h5611,photovoltaik,year_2018,avaConv,0
h5612,photovoltaik,year_2018,avaConv,0
h5613,photovoltaik,year_2018,avaConv,0
h5614,photovoltaik,year_2018,avaConv,0
h5615,photovoltaik,year_2018,avaConv,0
h5616,photovoltaik,year_2018,avaConv,0
h5617,photovoltaik,year_2018,avaConv,0
h5618,photovoltaik,year_2018,avaConv,0
h5619,photovoltaik,year_2018,avaConv,0
h5620,photovoltaik,year_2018,avaConv,0
h5621,photovoltaik,year_2018,avaConv,0.008
h5622,photovoltaik,year_2018,avaConv,0.091
h5623,photovoltaik,year_2018,avaConv,0.214
h5624,photovoltaik,year_2018,avaConv,0.338
h5625,photovoltaik,year_2018,avaConv,0.435
h5626,photovoltaik,year_2018,avaConv,0.505
h5627,photovoltaik,year_2018,avaConv,0.544
h5628,photovoltaik,year_2018,avaConv,0.538
h5629,photovoltaik,year_2018,avaConv,0.493
h5630,photovoltaik,year_2018,avaConv,0.42
h5631,photovoltaik,year_2018,avaConv,0.326
h5632,photovoltaik,year_2018,avaConv,0.214
h5633,photovoltaik,year_2018,avaConv,0.109
h5634,photovoltaik,year_2018,avaConv,0.029
h5635,photovoltaik,year_2018,avaConv,0
h5636,photovoltaik,year_2018,avaConv,0
h5637,photovoltaik,year_2018,avaConv,0
h5638,photovoltaik,year_2018,avaConv,0
h5639,photovoltaik,year_2018,avaConv,0
h5640,photovoltaik,year_2018,avaConv,0
h5641,photovoltaik,year_2018,avaConv,0
h5642,photovoltaik,year_2018,avaConv,0
h5643,photovoltaik,year_2018,avaConv,0
h5644,photovoltaik,year_2018,avaConv,0
h5645,photovoltaik,year_2018,avaConv,0.003
h5646,photovoltaik,year_2018,avaConv,0.045
h5647,photovoltaik,year_2018,avaConv,0.123
h5648,photovoltaik,year_2018,avaConv,0.226
h5649,photovoltaik,year_2018,avaConv,0.327
h5650,photovoltaik,year_2018,avaConv,0.409
h5651,photovoltaik,year_2018,avaConv,0.452
h5652,photovoltaik,year_2018,avaConv,0.456
h5653,photovoltaik,year_2018,avaConv,0.422
h5654,photovoltaik,year_2018,avaConv,0.352
h5655,photovoltaik,year_2018,avaConv,0.252
h5656,photovoltaik,year_2018,avaConv,0.146
h5657,photovoltaik,year_2018,avaConv,0.065
h5658,photovoltaik,year_2018,avaConv,0.014
h5659,photovoltaik,year_2018,avaConv,0
h5660,photovoltaik,year_2018,avaConv,0
h5661,photovoltaik,year_2018,avaConv,0
h5662,photovoltaik,year_2018,avaConv,0
h5663,photovoltaik,year_2018,avaConv,0
h5664,photovoltaik,year_2018,avaConv,0
